10.1.b,Le prestataire doit utiliser une méthode de chiffrement des données respectant les règles de [CRYPTO_B1].,The provider must use a data encryption method respecting the rules of [Crypto_B1].,,,,,,,,,,,,
10.1.c,Il est recommandé d'utiliser une méthode de chiffrement des données respectant les recommandations de [CRYPTO_B1].,It is recommended to use a data encryption method respecting the recommendations of [Crypto_B1].,,,,,,,,,,,,
10.1.d,"Le prestataire doit mettre en place un chiffrement des données sur les supports amovibles et les supports de sauvegarde amenés à quitter le périmètre de sécurité physique du système d'information du service (au sens du chapitre 10), en fonction du besoin de sécurité des données (voir chapitre 8.3).","The service provider must set up data encryption on removable media and backup materials led to leave the physical security system of the service system system (within the meaning of chapter 10), according to the need for data security (see chapter 8.3).",,,,,,,,,,,,
10.2.a,"Lorsque le prestataire met en œuvre un mécanisme de chiffrement des flux réseau, celui-ci doit respecter les règles de [CRYPTO_B1].","When the service provider implements a network encryption mechanism, the latter must respect the rules of [crypto_b1].",,,,,,,,,,,,
10.2.b,"Lorsque le prestataire met en œuvre un mécanisme de chiffrement des flux réseau, il est recommandé que celui-ci respecte les recommandations de [CRYPTO_B1].","When the service provider implements a network encryption mechanism, it is recommended that it respects the recommendations of [Crypto_B1].",,,,,,,,,,,,
10.2.c,"Si le protocole TLS est mis en œuvre, le prestataire doit appliquer les recommandations de [NT_TLS].","If the TLS protocol is implemented, the service provider must apply the recommendations of [NT_TLS].",,,,,,,,,,,,
10.2.d,"Si le protocole IPsec est mis en œuvre, le prestataire doit appliquer les recommandations de [NT_IPSEC].","If the IPSEC protocol is implemented, the provider must apply the recommendations of [NT_IPSEC].",,,,,,,,,,,,
10.2.e,"Si le protocole SSH est mis en œuvre, le prestataire doit appliquer les recommandations de [NT_SSH].","If the SSH protocol is implemented, the provider must apply the recommendations of [NT_SSH].",,,,,,,,,,,,
10.3.a,Le prestataire ne doit stocker que l'empreinte des mots de passe des utilisateurs et des comptes techniques.,The service provider should only store the imprint of user passwords and technical accounts.,,,,,,,,,,,,
10.3.b,Le prestataire doit mettre en œuvre une fonction de hachage respectant les règles de [CRYPTO_B1],The service provider must implement a hash function respecting the rules of [crypto_b1],,,,,,,,,,,,
10.3.c,Il est recommandé que le prestataire mette en œuvre une fonction de hachage respectant les recommandations de [CRYPTO_B1]. Prestataires de services d'informatique en nuage (SecNumCloud) - référentiel d'exigences Version Date Critère de diffusion Page,It is recommended that the service provider implementing a hash function respecting the recommendations of [crypto_b1]. IT service providers in clouds (SecnumCloud) - Date Date Version References Dispute Criterion Page,,,,,,,,,,,,
3.2.d,Le prestataire doit générer les empreintes des mots de passe avec une fonction de hachage associée à l'utilisation d'un sel cryptographique respectant les règles de [CRYPTO_B1].,The provider must generate the imprints of passwords with a hash function associated with the use of a cryptographic salt respecting the rules of [Crypto_B1].,,,,,,,,,,,,
10.4.a,"Lorsque le prestataire met en œuvre un mécanisme de signature électronique, celui-ci doit respecter les règles de [CRYPTO_B1]","When the service provider implements an electronic signature mechanism, the latter must respect the rules of [Crypto_B1]",,,,,,,,,,,,
10.4.b,"Lorsque le prestataire met en œuvre un mécanisme de signature électronique, il est recommandé que celui-ci respecte les recommandations de [CRYPTO_B1].","When the service provider implements an electronic signature mechanism, it is recommended that it respects the recommendations of [crypto_b1].",,,,,,,,,,,,
10.5.a,Le prestataire doit mettre en œuvre des clés cryptographiques respectant les règles de [CRYPTO_B2].,The provider must implement cryptographic keys respecting the rules of [crypto_b2].,,,,,,,,,,,,
10.5.b,Il est recommandé que le prestataire mette en œuvre des clés cryptographiques respectant les recommandations de [CRYPTO_B2].,It is recommended that the provider implementing cryptographic keys respecting the recommendations of [crypto_b2].,,,,,,,,,,,,
10.5.c,Le prestataire doit protéger l'accès aux clés cryptographiques et autres secrets utilisés pour le chiffrement des données par un moyen adapté : conteneur de sécurité (logiciel ou matériel) ou support disjoint.,The provider must protect access to cryptographic keys and other secrets used for data encryption by a suitable means: security container (software or hardware) or disjoint support.,,,,,,,,,,,,
10.5.d,"Le prestataire doit protéger l'accès aux clés cryptographiques et autres secrets utilisés pour les tâches d'administration par un conteneur de sécurité adapté, logiciel ou matériel.","The service provider must protect access to cryptographic keys and other secrets used for administration tasks by a suitable security container, software or hardware.",,,,,,,,,,,,
10.6.a,"Sur l'infrastructure technique, le prestataire doit utiliser exclusivement des certificats de clé publique issus d'une autorité de certification d'un État membre de l'Union Européenne (les cérémonies de génération des clés maîtresses doivent avoir lieu dans un pays membre de l'Union Européenne et en présence du prestataire). Prestataires de services d'informatique en nuage (SecNumCloud) - référentiel d'exigences Version Date Critère de diffusion Page","On the technical infrastructure, the service provider must use exclusively public key certificates from a certification authority of a Member State of the European Union (ceremonies of generation of the key keys must take place in a member country of the European Union and in the presence of the service provider). IT service providers in clouds (SecnumCloud) - Date Date Version References Dispute Criterion Page",,,,,,,,,,,,
11.1.a,"Le prestataire doit documenter et mettre en œuvre des périmètres de sécurité, incluant le marquage des zones et les différents moyens de limitation et de contrôle des accès.","The service provider must document and implement safety perimeters, including the marking of zones and the various means of limitation and access control.",,,,,,,,,,,,
11.1.b,"Le prestataire doit distinguer des zones publiques, des zones privées et des zones sensibles.","The provider must distinguish public areas, private areas and sensitive areas.",,,,,,,,,,,,
11.1.1.a,Les zones publiques sont accessibles à tous dans les limites de la propriété du prestataire. Le prestataire ne doit héberger aucune ressource dévolue au service ou permettant d'accéder à des composantes de celui-ci dans les zones publiques.,Public zones are accessible to everyone within the limits of the owner's ownership. The service provider must not accommodate any devoted resources to the service or allowing access to components of it in public areas.,,,,,,,,,,,,
11.1.2.a,"Les zones privées peuvent héberger : - les plateformes et moyens de développement du service ; - les postes d'administration, d'exploitation et de supervision ; - les locaux à partir desquels le prestataire opère.","Private areas can host: - Platforms and means of development of the service; - administration, exploitation and supervision positions; - The premises from which the provider operates.",,,,,,,,,,,,
11.1.3.a,"Les zones sensibles sont réservées à l'hébergement du système d'information de production du service hors postes d'administration, d'exploitation et de supervision.","Sensitive areas are reserved for the accommodation of the production system for the production of the service outside administration, operations and supervision.",,,,,,,,,,,,
11.2.1.a,"Le prestataire doit protéger les zones privées contre les accès non autorisés. Pour ce faire, il doit mettre en œuvre un contrôle d'accès physique reposant au moins sur un facteur personnel : la connaissance d'un secret, la détention d'un objet ou la biométrie.","The provider must protect private areas from unauthorized access. To do this, he must implement a physical access control resting at least on a personal factor: knowledge of a secret, the detention of an object or biometrics.",,,,,,,,,,,,
11.2.1.b,Il est recommandé que le prestataire respecte les recommandations de [G_CVAP] pour mettre en œuvre du contrôle d'accès physique.,It is recommended that the service provider respects the recommendations of [G_CVAP] to implement physical access control.,,,,,,,,,,,,
11.2.1.c,Le prestataire doit définir et documenter des mesures d'accès physique dérogatoires en cas d'urgence.,The service provider must define and document derogatory physical access measures in an emergency.,,,,,,,,,,,,
11.2.1.d,Le prestataire doit afficher à l'entrée des zones privées un avertissement relatif aux limites et conditions d'accès à ces zones.,The service provider must display at the entrance to the private areas a warning relating to the limits and conditions of access to these areas.,,,,,,,,,,,,
11.2.1.e,Le prestataire doit définir et documenter les plages horaires et conditions d'accès aux zones privées en fonction des profils des intervenants.,The service provider must define and document the time slots and conditions of access to private areas according to the profiles of the stakeholders.,,,,,,,,,,,,
11.2.1.f,Le prestataire doit documenter et mettre en œuvre les moyens permettant de s'assurer que les visiteurs sont systématiquement accompagnés par le prestataire lors de leurs accès et séjours en zone privée. Le prestataire doit conserver une trace de l'identité des visiteurs conformément à la législation et réglementation en vigueur.,The service provider must document and implement the means making it possible to ensure that visitors are systematically accompanied by the service provider when they access and stays in the private area. The service provider must maintain a trace of the identity of visitors in accordance with the legislation and regulations in force.,,,,,,,,,,,,
11.2.1.g,"En cas d'intervention (actions de diagnostic, de maintenance, ou d'administration) en zone privée par un tiers visiteur, le prestataire doit faire superviser (suivre, autoriser, interdire, questionner) les actions par un personnel ayant satisfait aux vérifications de l'exigence 7.1.b .","In the event of intervention (diagnostic, maintenance, or administration actions) in private zone by a visitor third party, the service provider must have supervised (follow, authorize, prohibit, question) actions by staff who have satisfied the verifications of the requirement 7.1.b.",,,,,,,,,,,,
11.2.1.h,Le prestataire doit documenter et mettre en œuvre des mécanismes de surveillance et de détection des accès non autorisés aux zones privées. Prestataires de services d'informatique en nuage (SecNumCloud) - référentiel d'exigences Version Date Critère de diffusion Page,The service provider must document and implement unauthorized access and detection of access to private areas. IT service providers in clouds (SecnumCloud) - Date Date Version References Dispute Criterion Page,,,,,,,,,,,,
11.2.2.a,"Le prestataire doit protéger les zones sensibles contre les accès non autorisés. Pour ce faire, il doit mettre en œuvre un contrôle d'accès physique reposant au moins sur deux facteurs personnels : la connaissance d'un secret, la détention d'un objet ou la biométrie.","The provider must protect sensitive areas from unauthorized access. To do this, he must implement a physical access control resting at least on two personal factors: knowledge of a secret, the detention of an object or biometrics.",,,,,,,,,,,,
11.2.2.b,Il est recommandé que le prestataire respecte les recommandations de [G_CVAP] pour la mise en œuvre du contrôle d'accès physique.,It is recommended that the service provider respects the recommendations of [G_CVAP] for the implementation of the physical access control.,,,,,,,,,,,,
11.2.2.c,Le prestataire doit définir et documenter des mesures d'accès physique dérogatoires en cas d'urgence.,The service provider must define and document derogatory physical access measures in an emergency.,,,,,,,,,,,,
11.2.2.d,Le prestataire doit afficher à l'entrée des zones sensibles un avertissement relatif aux limites et conditions d'accès à ces zones.,The service provider must display at the entrance to the sensitive areas a warning relating to the limits and conditions of access to these areas.,,,,,,,,,,,,
11.2.2.e,Le prestataire doit définir et documenter les plages horaires et conditions d'accès aux zones sensibles en fonction des profils des intervenants.,The service provider must define and document the time slots and conditions of access to sensitive areas according to the profiles of the stakeholders.,,,,,,,,,,,,
11.2.2.f,Le prestataire doit documenter et mettre en œuvre les moyens permettant de s'assurer que les visiteurs sont systématiquement accompagnés par le prestataire lors de leurs accès et séjours en zone sensible. Le prestataire doit conserver une trace de l'identité des visiteurs conformément à la législation et réglementation en vigueur.,The service provider must document and implement the means making it possible to ensure that visitors are systematically accompanied by the service provider when they access and stays in a sensitive area. The service provider must maintain a trace of the identity of visitors in accordance with the legislation and regulations in force.,,,,,,,,,,,,
11.2.2.g,"En cas d'intervention (actions de diagnostic, de maintenance, ou d'administration) en zone sensible par un tiers visiteur, le prestataire doit faire superviser (suivre, autoriser, interdire, questionner) les actions par un personnel ayant satisfait aux vérifications aux vérifications de l'exigence 7.1.b .","In the event of intervention (diagnostic, maintenance, or administration actions) in sensitive zone by a visitor third party, the service provider must have supervised (follow, authorize, prohibit, question) actions by staff who meet the verifications to the verifications of the requirement 7.1.b.",,,,,,,,,,,,
11.2.2.h,Le prestataire doit documenter et mettre en œuvre des mécanismes de surveillance et de détection des accès non autorisés aux zones sensibles.,The service provider must document and implement unauthorized access and detection of access to sensitive areas.,,,,,,,,,,,,
11.2.2.i,Le prestataire doit mettre en place une journalisation des accès physiques aux zones sensibles. Il doit effectuer une revue de ces journaux au moins mensuellement.,The service provider must set up a journalization of physical access to sensitive areas. He must make a review of these newspapers at least monthly.,,,,,,,,,,,,
11.2.2.j,Le prestataire doit mettre en œuvre les moyens garantissant qu'aucun accès direct n'existe entre une zone publique et une zone sensible.,The service provider must implement the means ensuring that no direct access exists between a public zone and a sensitive area.,,,,,,,,,,,,
11.3.a,"Le prestataire doit documenter et mettre en œuvre les moyens permettant de minimiser les risques inhérents aux sinistres physiques (incendie, dégât des eaux, etc.) et naturels (risques climatiques, inondations, séismes, etc.).","The service provider must document and implement the means to minimize the risks inherent in physical (fire, water damage, etc.) and natural (climate risks, floods, earthquakes, etc.).",,,,,,,,,,,,
11.3.b,Le prestataire doit documenter et mettre en œuvre les mesures permettant de limiter les risques de départ et de propagation de feu ainsi que les risques de dégât des eaux.,The service provider must document and implement the measures to limit the risks of departure and spread of fire as well as the risks of water damage.,,,,,,,,,,,,
11.3.c,Le prestataire doit documenter et mettre en œuvre les mesures permettant de prévenir et limiter les conséquences d'une coupure d'alimentation électrique et permettre une reprise du service conformément aux exigences de disponibilité du service définies dans la convention de service.,The provider must document and implement the measures to prevent and limit the consequences of a power outage and allow a resumption of service in accordance with the service availability requirements defined in the service agreement.,,,,,,,,,,,,
11.3.d,"Le prestataire doit documenter et mettre en œuvre les moyens permettant de maintenir des conditions de température et d'humidité adaptées aux équipements. De plus, il doit mettre en œuvre des mesures permettant de prévenir les pannes de climatisation et d'en limiter les conséquences.","The service provider must document and implement the means to maintain temperature and humidity conditions adapted to equipment. In addition, it must implement measures to prevent air conditioning failures and limit the consequences.",,,,,,,,,,,,
11.3.e,Le prestataire doit documenter et mettre en œuvre des contrôles et tests réguliers des équipements de détection et de protection physique. Prestataires de services d'informatique en nuage (SecNumCloud) - référentiel d'exigences Version Date Critère de diffusion Page,The service provider must document and implement regular checks and tests of detection and physical protection equipment. IT service providers in clouds (SecnumCloud) - Date Date Version References Dispute Criterion Page,,,,,,,,,,,,
11.4.a,Le prestataire doit intégrer les éléments de sécurité physique dans la politique de sécurité et l'appréciation des risques conformément au niveau de sécurité requis par la catégorie de la zone.,The service provider must integrate physical security elements into the security policy and risk assessment in accordance with the level of security required by the area category.,,,,,,,,,,,,
11.4.b,Le prestataire doit documenter et mettre en œuvre des procédures relatives au travail en zones privées et sensibles. Il doit communiquer ces procédures aux intervenants concernés.,The provider must document and implement work relating to work in private and sensitive areas. He must communicate these procedures to the stakeholders concerned.,,,,,,,,,,,,
11.5.a,Les zones de livraison et de chargement et les autres points par lesquels des personnes non autorisées peuvent pénétrer dans les locaux sans être accompagnées sont considérées comme des zones publiques.,The delivery and loading areas and the other points by which unauthorized people can enter premises without being accompanied are considered public areas.,,,,,,,,,,,,
11.5.b,"Le prestataire doit isoler les points d'accès de ces zones vers les zones privées et sensibles, de façon à éviter les accès non autorisés, ou à défaut, implémenter des mesures compensatoires permettant d'assurer le même niveau de sécurité.","The provider must isolate the access points of these areas to private and sensitive areas, so as to avoid unauthorized access, or failing that, implement compensatory measures to ensure the same level of security.",,,,,,,,,,,,
11.6.a,Le prestataire doit documenter et mettre en œuvre des mesures permettant de protéger le câblage électrique et de télécommunication des dommages physiques et des possibilités d'interception.,The service provider must document and implement measures to protect the electrical and telecommunications wiring from physical damage and interception possibilities.,,,,,,,,,,,,
11.6.b,Le prestataire doit établir et tenir à jour un plan de câblage.,The service provider must establish and keep a wiring plan up to date.,,,,,,,,,,,,
11.6.c,"Il est recommandé que le prestataire mette en œuvre des mesures permettant d'identifier les câbles (par exemple code couleur, étiquette, etc.) afin d'en faciliter l'exploitation et limiter les erreurs de manipulation.","It is recommended that the service provider implementing measures to identify cables (for example color code, label, etc.) in order to facilitate its exploitation and limit handling errors.",,,,,,,,,,,,
11.7.a,"Le prestataire doit documenter et mettre en œuvre des mesures permettant de s'assurer que les conditions d'installation, de maintenance et d'entretien des équipements du système d'information du service hébergés en zones privés et sensibles sont compatibles avec les exigences de confidentialité et de disponibilité du service définies dans la convention de service.","The service provider must document and implement measures to ensure that the conditions of installation, maintenance and maintenance of the equipment of the information system of the service hosted in private and sensitive zones are compatible with the requirements of confidentiality and availability of the service defined in the service agreement.",,,,,,,,,,,,
11.7.b,Le prestataire doit souscrire des contrats de maintenance permettant de disposer des mises à jour de sécurité des logiciels installés sur les équipements du système d'information du service.,The service provider must subscribe to maintenance contracts to have the security updates of software installed on service system equipment.,,,,,,,,,,,,
11.7.c,Le prestataire doit s'assurer que les supports ne peuvent être retournés à un tiers que si les données du commanditaire y sont stockées chiffrées conformément au chapitre 10.1 ou ont préalablement été détruites à l'aide d'un mécanisme d'effacement sécurisé par réécriture de motifs aléatoires.,The service provider must ensure that the media can only be returned to a third party if the data of the sponsor is stored there in accordance with chapter 10.1 or have been destroyed beforehand using a secure erasure mechanism by rewriting random patterns.,,,,,,,,,,,,
11.7.d,"Le prestataire doit documenter et mettre en œuvre des mesures permettant de s'assurer que les conditions d'installation, de maintenance et d'entretien des équipements techniques annexes (alimentation électrique, climatisation, incendie, etc.) sont compatibles avec les exigences de disponibilité du service définies dans la convention de service.","The service provider must document and implement measures to ensure that the conditions of installation, maintenance and maintenance of annexed technical equipment (power supply, air conditioning, fire, etc.) are compatible with the service availability requirements defined in the service agreement.",,,,,,,,,,,,
11.8.a,"Le prestataire doit documenter et mettre en œuvre une procédure de transfert hors site de données du commanditaire, équipements et logiciels. Cette procédure doit nécessiter que la direction du prestataire donne son autorisation écrite. Dans tous les cas, le prestataire doit mettre en œuvre les moyens permettant de garantir que le niveau de protection en confidentialité et en intégrité des actifs durant leur transport est équivalent à celui sur site.","The service provider must document and implement an out -of -site transfer procedure of the sponsor, equipment and software. This procedure must require that the service provider will give its written authorization. In all cases, the service provider must implement the means making it possible to guarantee that the level of protection in confidentiality and integrity of assets during their transport is equivalent to that on site.",,,,,,,,,,,,
11.9.a,"Le prestataire doit documenter et mettre en œuvre des moyens permettant d'effacer de manière sécurisée par réécriture de motifs aléatoires tout support de données mis à disposition d'un Prestataires de services d'informatique en nuage (SecNumCloud) - référentiel d'exigences Version Date Critère de diffusion Page commanditaire. Si l'espace de stockage est chiffré dans le cadre de l'exigence 10.1.a), l'effacement peut être réalisé par un effacement sécurisé de la clé de chiffrement.","The service provider must document and implement means allowing to erase in a secure manner by rewriting random patterns any data medium made available to a cloud computer service providers (SecnumCloud) - Referential for Date Date Date Criterion Clear. If the storage space is encrypted as part of the requirement 10.1.A), the erasure can be carried out by a secure erasure of the encryption key.",,,,,,,,,,,,
11.10.a,Le prestataire doit documenter et mettre en œuvre une procédure de protection du matériel en attente d'utilisation. Prestataires de services d'informatique en nuage (SecNumCloud) - référentiel d'exigences Version Date Critère de diffusion Page,The service provider must document and implement a procedure for protecting the material awaiting use. IT service providers in clouds (SecnumCloud) - Date Date Version References Dispute Criterion Page,,,,,,,,,,,,
12.1.a,"Le prestataire doit documenter les procédures d'exploitation, les tenir à jour et les rendre accessibles au personnel concerné.","The service provider must document the operating procedures, keep them up to date and make them accessible to the staff concerned.",,,,,,,,,,,,
12.2.a,Le prestataire doit documenter et mettre en œuvre une procédure de gestion des changements apportés aux systèmes et moyens de traitement de l'information.,The service provider must document and implement a procedure for managing changes to the information processing systems and means of processing.,,,,,,,,,,,,
12.2.b,"Le prestataire doit documenter et mettre en œuvre une procédure permettant, en cas d'opérations réalisées par le prestataire et pouvant avoir un impact sur la sécurité ou la disponibilité du service, de communiquer au plus tôt à l'ensemble de ses commanditaires les informations suivantes : - la date et l'heure programmées du début et de la fin des opérations; - la nature des opérations ; - les impacts sur la sécurité ou la disponibilité du service ; - le contact au sein du prestataire.","The service provider must document and implement a procedure allowing, in the event of operations carried out by the service provider and which may have an impact on the security or availability of the service, to communicate the following information as soon as possible: - the scheduled date and time of the start and end of operations; - The nature of operations; - Impacts on security or availability of service; - Contact within the provider.",,,,,,,,,,,,
12.2.c,"Dans le cadre d'un service PaaS, le prestataire doit informer au plus tôt le commanditaire de toute modification à venir sur des éléments logiciels sous sa responsabilité dès lors que la compatibilité complète ne peut être assurée.","As part of a PAAS service, the service provider must inform the sponsor as soon as possible of any modification to come on software elements under his responsibility as soon as complete compatibility cannot be ensured.",,,,,,,,,,,,
12.2.d,Le prestataire doit informer au plus tôt le commanditaire de toute modification à venir sur les éléments du service dès lors qu'elle est susceptible d'occasionner une perte de fonctionnalité pour le commanditaire. d'exploitation,The service provider must inform the sponsor as soon as possible of any future modification on the elements of the service as long as it is likely to cause a loss of functionality for the sponsor. operating,,,,,,,,,,,,
12.3.a,"Le prestataire doit documenter et mettre en œuvre les mesures permettant de séparer physiquement les environnements liés à la production du service des autres environnements, dont les environnements de développement.","The service provider must document and implement the measures to physically separate the environments linked to the production of the service of other environments, including development environments.",,,,,,,,,,,,
12.4.a,"Le prestataire doit documenter et mettre en œuvre les mesures de détection, de prévention et de restauration pour se protéger des codes malveillants. Le périmètre d'application de cette exigence sur le système d'information du service doit nécessairement contenir les postes utilisateurs sous la responsabilité du prestataire et les flux entrants sur ce même système d'information.","The service provider must document and implement detection, prevention and catering measures to protect himself from malicious codes. The scope of application of this requirement on the service information system must necessarily contain user positions under the responsibility of the service provider and the incoming flows on this same information system.",,,,,,,,,,,,
12.4.b,Le prestataire doit documenter et mettre en œuvre une sensibilisation de ses employés aux risques liés aux codes malveillants et aux bonnes pratiques pour réduire l'impact d'une infection.,The service provider must document and implement awareness of its employees to the risks linked to malicious codes and good practices to reduce the impact of an infection.,,,,,,,,,,,,
12.5.a,"Le prestataire doit documenter et mettre en œuvre une politique de sauvegarde et de restauration des données sous sa responsabilité dans le cadre du service. Cette politique doit prévoir une sauvegarde quotidienne de l'ensemble des données (informations, logiciels, configurations, etc.) sous la responsabilité du prestataire dans le cadre du service.","The service provider must document and implement a policy of safeguarding and restoring data under its responsibility within the framework of the service. This policy must provide for a daily safeguard of all data (information, software, configurations, etc.) under the responsibility of the service provider within the framework of the service.",,,,,,,,,,,,
12.5.b,Le prestataire doit documenter et mettre en œuvre des mesures de protection des sauvegardes conformément à la politique de contrôle d'accès (voir chapitre 9). Cette politique doit prévoir une revue mensuelle des traces d'accès aux sauvegardes. Prestataires de services d'informatique en nuage (SecNumCloud) - référentiel d'exigences Version Date Critère de diffusion Page,The service provider must document and implement backup protection measures in accordance with the access control policy (see chapter 9). This policy must provide for a monthly review of traces of access to backups. IT service providers in clouds (SecnumCloud) - Date Date Version References Dispute Criterion Page,,,,,,,,,,,,
3.2.c,Le prestataire doit documenter et mettre en œuvre une procédure permettant de tester régulièrement la restauration des sauvegardes.,The service provider must document and implement a procedure to regularly test the restoration of backups.,,,,,,,,,,,,
3.2.d,"Le prestataire doit localiser les sauvegardes à une distance suffisante des équipements principaux en cohérence avec les résultats de l'appréciation de risques et permettant de faire face à des sinistres majeurs. Les sauvegardes sont assujetties aux mêmes exigences de localisation que les données opérationnelles. Le ou les sites de sauvegarde sont assujettis aux mêmes exigences de sécurité que le site principal, en particulier celles listées aux chapitres 8 et 11. Les communications entre site principal et site de sauvegarde doivent être protégées par chiffrement, conformément aux exigences du chapitre 10.","The service provider must locate the backups at a sufficient distance from the main equipment consistent with the results of the risk assessment and allowing to deal with major claims. Backups are subject to the same location requirements as operational data. The backup site (s) are subject to the same security requirements as the main site, in particular those listed in chapters 8 and 11. Communications between main site and backup site must be protected by encryption, in accordance with the requirements of Chapter 10.",,,,,,,,,,,,
12.6.a,Le prestataire doit documenter et mettre en œuvre une politique de journalisation incluant au minimum les éléments suivants : - la liste des sources de collecte ,The service provider must document and implement a logging policy including at least the following elements: - the list of collection sources, - l'objet de la journalisation par événement , - la fréquence de la collecte et base de temps utilisée , - la durée de rétention locale et centralisée , - les mesures de protection des journaux (dont chiffrement et duplication) , - la localisation des journaux.,The service provider must document and implement a journalization policy including at least the following elements: - The list of collection sources, - the list of events to journal by source, - the object of journalization by event, - the frequency of collection and time base used, - the local and centralized retention period, - newspaper protection measures (including encryption and duplication), - The location of newspapers.
12.6.b,Le prestataire doit générer et collecter les événements suivants : - les activités des utilisateurs liées à la sécurité de l'information ,The service provider must generate and collect the following events: - user activities related to information security, - les événements issus des mécanismes de lutte contre les codes malveillants (voir chapitre 12.4), - les exceptions , - les défaillances , - tout autre événement lié à la sécurité de l'information.,The service provider must generate and collect the following events: - User activities related to information security, - the modification of access rights within the scope of its responsibility, - events from mechanisms for combating malicious codes (see chapter 12.4), - Exceptions, - failures, - Any other event related to information security.,,
12.6.c,Le prestataire doit conserver les événements issus de la journalisation pendant une durée minimale de six mois sous réserve du respect des exigences légales et réglementaires.,The service provider must maintain events from the journalization for a minimum period of six months subject to compliance with legal and regulatory requirements.,,,,,,,,,,,,
12.6.d,"Le prestataire doit fournir, sur demande d'un commanditaire, l'ensemble des événements le concernant.","The service provider must provide, at the request of a sponsor, all the events concerning him.",,,,,,,,,,,,
12.6.e,Il est recommandé que le système de journalisation mis en place par le prestataire respecte les recommandations de [NT_JOURNAL].,It is recommended that the journalization system implemented by the service provider respects the recommendations of [nt_journal].,,,,,,,,,,,,
12.7.a,"Le prestataire doit protéger les équipements de journalisation et les événements journalisés contre les atteintes à leur disponibilité, intégrité ou confidentialité, conformément au chapitre 3.2 de [NT_JOURNAL].","The service provider must protect journalization equipment and journalized events against attacks on their availability, integrity or confidentiality, in accordance with chapter 3.2 of [nt_journal].",,,,,,,,,,,,
12.7.b,Le prestataire doit gérer le dimensionnement de l'espace de stockage de l'ensemble des équipements hébergeant une ou plusieurs sources de collecte afin de permettre la conservation Prestataires de services d'informatique en nuage (SecNumCloud) - référentiel d'exigences Version Date Critère de diffusion Page locale des événements journalisés prévue par la politique de journalisation des événements. Cette gestion du dimensionnement doit prendre en compte les évolutions du système d'information.,The service provider must manage the dimensioning of the storage space for all the equipment hosting one or more collection sources in order to allow conservation providers of IT services in clouds (SecnumCloud) - Referential of requirements Date Date Diffusion Criterial Page of journalized events provided for by the event journalization policy. This dimensioning management must take into account developments in the information system.,,,,,,,,,,,,
3.2.c,"Le prestataire doit transférer les événements journalisés en assurant leur protection en confidentialité et en intégrité, sur un ou plusieurs serveurs centraux dédiés et doit les stocker sur une machine physique distincte de celle qui les a générés.","The service provider must transfer journalized events by ensuring their protection in confidentiality and integrity, on one or more dedicated central servers and must store them on a physical machine distinct from the one that generated them.",,,,,,,,,,,,
3.2.d,Le prestataire doit mettre en place une sauvegarde des événements collectés suivant une politique adaptée.,The service provider must set up a safeguarding of the events collected according to an adapted policy.,,,,,,,,,,,,
3.2.e,Le prestataire doit exécuter les processus de journalisation et de collecte des évènements avec des comptes disposant de privilèges nécessaires et suffisants et doit limiter l'accès aux événements journalisés conformément à la politique de contrôle d'accès (voir chapitre 9.1).,The service provider must execute the processes of journalization and collecting events with accounts with necessary and sufficient privileges and must limit access to journalized events in accordance with the access control policy (see chapter 9.1).,,,,,,,,,,,,
12.8.a,"Le prestataire doit documenter et mettre en œuvre une synchronisation des horloges de l'ensemble des équipements sur une ou plusieurs sources de temps internes cohérentes entre elles. Ces sources pourront elles-mêmes être synchronisées sur plusieurs sources fiables externes, sauf pour les réseaux isolés.","The service provider must document and implement a synchronization of clocks in all equipment on one or more internal sources of time coherent. These sources may themselves be synchronized on several external reliable sources, except for isolated networks.",,,,,,,,,,,,
12.8.b,Le prestataire doit mettre en place l'horodatage de chaque événement journalisé.,The service provider must set up the horoditing of each journalized event.,,,,,,,,,,,,
12.9.a,"Le prestataire doit documenter et mettre en œuvre une infrastructure permettant l'analyse et la corrélation des événements enregistrés par le système de journalisation afin de détecter les événements susceptibles d'affecter la sécurité du système d'information du service, en temps réel ou a posteriori pour des événements remontant jusqu'à six mois.","The service provider must document and implement an infrastructure allowing the analysis and correlation of events recorded by the journalization system in order to detect events likely to affect the security of the service system, in real time or a posteriori for events going up to six months.",,,,,,,,,,,,
12.9.b,Il est recommandé de s'appuyer sur le référentiel d'exigences des prestataires de détection d'incidents de sécurité [PDIS] pour la mise en place et l'exploitation de l'infrastructure d'analyse et de corrélation des événements.,It is recommended to rely on the requirement benchmark for security incident detection providers [PDIS] for the implementation and exploitation of the analysis and correlation infrastructure of events.,,,,,,,,,,,,
12.9.c,Le prestataire doit acquitter les alarmes remontées par l'infrastructure d'analyse et de corrélation des événements au moins quotidiennement.,The service provider must pay the alarms reported by the infrastructure of analysis and correlation of events at least daily.,,,,,,,,,,,,
12.10.a,Le prestataire doit documenter et mettre en œuvre une procédure permettant de contrôler l'installation de logiciels sur les équipements du système d'information du service.,The service provider must document and implement a procedure to control the installation of software on service system equipment.,,,,,,,,,,,,
12.10.b,"Le prestataire doit documenter et mettre en œuvre une procédure de gestion de la configuration des environnements logiciels mis à la disposition du commanditaire, notamment pour leur maintien en condition de sécurité.","The service provider must document and implement a procedure for managing the software environment configuration made available to the sponsor, in particular for their maintenance in security condition.",,,,,,,,,,,,
