anchor_id,anchor_text,target_id,target_text,source,target
CCF 65,"Customer Data Protection: Data protection policies are in place to help ensure that confidential, personal and sensitive customer data is properly secured and restricted to authorized personnel. Included are policies of how CUI (Controlled Unclassified Information) data is handled.",am-06,"Asset Classification and Labelling: Assets are classified and, if possible, labelled. Classification and labelling of an asset reflect the protection needs of the information it processes, stores, or transmits. The need for protection is determined by the individuals or groups responsible for the assets of the Cloud Service Provider according to a uniform schema. The schema provides levels of protection for the confidentiality, integrity, availability, and authenticity protection objectives. Logging and monitoring applications take the asset protection needs into account in order to inform the responsible stakeholder of events that could lead to a violation of the protection goals, so that the necessary measures are taken with an appropriate priority. Actions for events on assets with a higher level of protection take precedence over events on assets with a lower need for protection.",Cisco,BSI C5
CCF 65,"Customer Data Protection: Data protection policies are in place to help ensure that confidential, personal and sensitive customer data is properly secured and restricted to authorized personnel. Included are policies of how CUI (Controlled Unclassified Information) data is handled.",pi-02,CONTRACTUAL AGREEMENTS FOR THE PROVISION OF DATA: Contractual agreements define adequate information with regard to the migration of data following the termination of the contractual relationship.,Cisco,BSI C5
CCF 66,"Production Asset Inventory: A formal inventory of production system assets is maintained, and any discrepancies are tracked and resolved.",am-01,"Asset Inventory: The Cloud Service Provider has established procedures for inventorying assets. The inventory is performed automatically and/or by the people or teams responsible for the assets to ensure complete, accurate, valid and consistent inventory throughout the asset lifecycle. Assets are recorded with the information needed to apply the Risk Management Procedure (Cf. OIS-07), including the measures taken to manage these risks throughout the asset lifecycle. Changes to this information are logged. Logging and monitoring applications take into account the information collected on the assets in order to identify the impact on cloud services and functions in case of events that could lead to a breach of protection objectives, and to support information provided to affected cloud customers in accordance with contractual agreements.",Cisco,BSI C5
CCF 66,"Production Asset Inventory: A formal inventory of production system assets is maintained, and any discrepancies are tracked and resolved.",ops-10,LOGGING AND MONITORING – POLICIES: Policies are defined to govern logging and monitoring events on system components under the CSP’s responsibility.,Cisco,BSI C5
CCF 67,"Cloud Asset Labeling: Systems assets are labelled in accordance with Systems standards, and have designated owners.",am-02,"Acceptable Use and Safe Handling of Assets Policy: Policies and instructions for acceptable use and safe handling of assets are documented, communicated and provided in accordance with SP-01 and address the following aspects of the asset lifecycle as applicable to the asset: . Approval procedures for acquisition, commissioning, maintenance, decommissioning, and disposal by authorised personnel or system components; . Inventory; . Classification and labelling based on the need for protection of the information and measures for the level of protection identified; . Secure configuration of mechanisms for error handling, logging, encryption, authentication and authorisation; . Requirements for versions of software and images as well as application of patches; . Handling of software for which support and security patches are not available anymore; . Restriction of software installations or use of services; . Protection against malware; . Remote deactivation, deletion or blocking; . Physical delivery and transport; . dealing with incidents and vulnerabilities; and . Complete and irrevocable deletion of the data upon decommissioning.",Cisco,BSI C5
CCF 67,"Cloud Asset Labeling: Systems assets are labelled in accordance with Systems standards, and have designated owners.",am-06,"Asset Classification and Labelling: Assets are classified and, if possible, labelled. Classification and labelling of an asset reflect the protection needs of the information it processes, stores, or transmits. The need for protection is determined by the individuals or groups responsible for the assets of the Cloud Service Provider according to a uniform schema. The schema provides levels of protection for the confidentiality, integrity, availability, and authenticity protection objectives. Logging and monitoring applications take the asset protection needs into account in order to inform the responsible stakeholder of events that could lead to a violation of the protection goals, so that the necessary measures are taken with an appropriate priority. Actions for events on assets with a higher level of protection take precedence over events on assets with a lower need for protection.",Cisco,BSI C5
CCF 68,Cloud Asset and Data Inventory: The inventory of system assets include assets of the cloud service provided by the cloud service provider. Cloud service customer data and data derived from the services are explicitly identified by the cloud service provider.,am-01,"Asset Inventory: The Cloud Service Provider has established procedures for inventorying assets. The inventory is performed automatically and/or by the people or teams responsible for the assets to ensure complete, accurate, valid and consistent inventory throughout the asset lifecycle. Assets are recorded with the information needed to apply the Risk Management Procedure (Cf. OIS-07), including the measures taken to manage these risks throughout the asset lifecycle. Changes to this information are logged. Logging and monitoring applications take into account the information collected on the assets in order to identify the impact on cloud services and functions in case of events that could lead to a breach of protection objectives, and to support information provided to affected cloud customers in accordance with contractual agreements.",Cisco,BSI C5
CCF 68,Cloud Asset and Data Inventory: The inventory of system assets include assets of the cloud service provided by the cloud service provider. Cloud service customer data and data derived from the services are explicitly identified by the cloud service provider.,am-06,"Asset Classification and Labelling: Assets are classified and, if possible, labelled. Classification and labelling of an asset reflect the protection needs of the information it processes, stores, or transmits. The need for protection is determined by the individuals or groups responsible for the assets of the Cloud Service Provider according to a uniform schema. The schema provides levels of protection for the confidentiality, integrity, availability, and authenticity protection objectives. Logging and monitoring applications take the asset protection needs into account in order to inform the responsible stakeholder of events that could lead to a violation of the protection goals, so that the necessary measures are taken with an appropriate priority. Actions for events on assets with a higher level of protection take precedence over events on assets with a lower need for protection.",Cisco,BSI C5
CCF 69,"Cloud Service Functionality: Systems cloud service provides customers with details around their service functionality, to allow customers the ability to classify and label the information and associated assets.",pss-01,"Guidelines and Recommendations for Cloud Customers: The Cloud Service Provider provides cloud customers with guidelines and recommendations for the secure use of the cloud service provided. The information contained therein is intended to assist the cloud customer in the secure configuration, installation and use of the cloud service, to the extent applicable to the cloud service and the responsibility of the cloud user. The type and scope of the information provided will be based on the needs of subject matter experts of the cloud customers who set information security requirements, implement them or verify the implementation (e.g. IT, Compliance, Internal Audit). The information in the guidelines and recommendations for the secure use of the cloud service address the following aspects, where applicable to the cloud service: . Instructions for secure configuration; . Information sources on known vulnerabilities and update mechanisms; . Error handling and logging mechanisms; . Authentication mechanisms; . Roles and rights concept including combinations that result in an elevated risk; and . Services and functions for administration of the cloud service by privileged users. The information is maintained so that it is applicable to the cloud service provided in the version intended for productive use.",Cisco,BSI C5
CCF 70,"Data classification and treatment Criteria: Systems data classification criteria are reviewed, approved by management, and communicated to authorized personnel at least annually; the data security management determines the treatment of data according to its designated data classification level. Revision histories and review periods are defined within the documents themselves and the Systems Policy Governance Policy.",am-05,"ASSET CLASSIFICATION AND LABELLING: Assets are classified and, if possible, labelled. Classification and labelling of an asset reflect the protection needs of the information it processes, stores, or transmits.",Cisco,BSI C5
CCF 70,"Data classification and treatment Criteria: Systems data classification criteria are reviewed, approved by management, and communicated to authorized personnel at least annually; the data security management determines the treatment of data according to its designated data classification level. Revision histories and review periods are defined within the documents themselves and the Systems Policy Governance Policy.",am-06,"Asset Classification and Labelling: Assets are classified and, if possible, labelled. Classification and labelling of an asset reflect the protection needs of the information it processes, stores, or transmits. The need for protection is determined by the individuals or groups responsible for the assets of the Cloud Service Provider according to a uniform schema. The schema provides levels of protection for the confidentiality, integrity, availability, and authenticity protection objectives. Logging and monitoring applications take the asset protection needs into account in order to inform the responsible stakeholder of events that could lead to a violation of the protection goals, so that the necessary measures are taken with an appropriate priority. Actions for events on assets with a higher level of protection take precedence over events on assets with a lower need for protection.",Cisco,BSI C5
CCF 76,"Customer Incident System: An [organization] has a support system to manage customer issues including system information on failures, incidents, concerns, and other complaints.",pi-01,DOCUMENTATION AND SECURITY OF INPUT AND OUTPUT INTERFACES: Inbound and outbound interfaces to/from the cloud service are documented for access from other cloud services or IT systems.,Cisco,BSI C5
CCF 76,"Customer Incident System: An [organization] has a support system to manage customer issues including system information on failures, incidents, concerns, and other complaints.",ops-21,"MANAGING VULNERABILITIES, MALFUNCTIONS AND ERRORS – SYSTEM HARDENING: System components are hardened to reduce their attack surface and eliminate potential attack vectors.",Cisco,BSI C5
CCF 76,"Customer Incident System: An [organization] has a support system to manage customer issues including system information on failures, incidents, concerns, and other complaints.",pss-04,IMAGES FOR VIRTUAL MACHINES AND CONTAINERS: Services for providing and managing virtual machines and containers to customers include appropriate protection measures.,Cisco,BSI C5
CCF 76,"Customer Incident System: An [organization] has a support system to manage customer issues including system information on failures, incidents, concerns, and other complaints.",sim-01,"Policy for security incident management: The existence of individual exit strategies is not a practical test item for continuous audit. Policies and instructions with technical and organisational safeguards are documented, communicated and provided in accordance with SP-01 to ensure a fast, effective and proper response to all known security incidents. The Cloud Service Provider defines guidelines for the classification, prioritisation and escalation of security incidents and creates interfaces to the incident management and business continuity management. In addition, the Cloud Service Provider has set up a ""Computer Emergency Response Team"" (CERT), which contributes to the coordinated resolution of occurring security incidents. Customers affected by security incidents are informed in a timely and appropriate manner. There are instructions as to how the data of a suspicious system can be collected in a conclusive manner in the event of a security incident. In addition, there are analysis plans for typical security incidents and an evaluation methodology so that the collected information does not lose its evidential value in any subsequent legal assessment.",Cisco,BSI C5
CCF 76,"Customer Incident System: An [organization] has a support system to manage customer issues including system information on failures, incidents, concerns, and other complaints.",sim-02,"Processing of security incidents: Subject matter experts of the Cloud Service Provider, together with external security providers where appropriate, classify, prioritise and perform root-cause analyses for events that could constitute a security incident. The Cloud Service Provider simulates the identification, analysis and defence of security incidents and attacks at least once a year through appropriate tests and exercises (e.g. Red Team training).",Cisco,BSI C5
CCF 76,"Customer Incident System: An [organization] has a support system to manage customer issues including system information on failures, incidents, concerns, and other complaints.",sim-05,Evaluation and learning process: Mechanisms are in place to measure and monitor the type and scope of security incidents and to report them to support agencies. The information obtained from the evaluation is used to identify recurrent or significant incidents and to identify the need for further protection.,Cisco,BSI C5
CCF 76,"Customer Incident System: An [organization] has a support system to manage customer issues including system information on failures, incidents, concerns, and other complaints.",sim-03,"Documentation and reporting of security incidents: After a security incident has been processed, the solution is documented in accordance with the contractual agreements and the report is sent to the affected customers for final acknowledgement or, if applicable, as confirmation. The customer can either actively approve solutions or the solution is automatically approved after a certain period. Information on security incidents or confirmed security breaches is made available to all affected customers. The contract between the Cloud Service Provider and the cloud customer regulates which data is made available to the cloud customer for his own analysis in the event of security incidents.",Cisco,BSI C5
CCF 77,"Data Flow Diagram: A data flow diagram is documented and maintained for data that processed (analyzed, stored or transmitted, etc.) within the services' applications and infrastructure network and [The Organization]. The data flow diagram is reviewed at least annually or based on defined frequency of organization policies and any changes are updated in the diagram.",cos-07,"Documentation of the network topology: The documentation of the logical structure of the network used to provision or operate the Cloud Service, is traceable and up-to-date, in order to avoid administrative errors during live operation and to ensure timely recovery in the event of malfunctions in accordance with contractual obligations. The documentation shows how the subnets are allocated and how the network is zoned and segmented. In addition, the geographical locations in which the cloud customers´ data is stored are indicated.",Cisco,BSI C5
CCF 78,"Non-Production data: Data classified as Customer Data and any Personal Data attributable to the customer is prohibited from being used or stored in non-production [The Organization] or environments. If Customer Data must be used for staging and research environments, the customer data must be anonymized. If customer data cannot be anonymized, customers shall be notified of such use, and such environments must be protected in accordance with applicable policies and standards for such data.",dev-10,"Separation of environments: Production environments are physically or logically separated from test or development environments to prevent unauthorised access to cloud customer data, the spread of malware, or changes to system components. Data contained in the production environments is not used in test or development environments in order not to compromise their confidentiality.",Cisco,BSI C5
CCF 80,Retention and Disposal Policies: Formal retention and disposal procedures are in place to guide the secure retention and disposal of [The Organization] data.,sp-01,"Documentation, communication and provision of policies and instructions: Policies and instructions (incl. concepts and guidelines) are derived from the information security policy and are documented according to a uniform structure. They are communicated and made available to all internal and external employees of the Cloud Service Provider in an appropriate manner. The policies and instructions are version controlled and approved by the top management of the Cloud Service Provider or an authorised body. The policies and instructions describe at least the following aspects: . Objectives; . Scope; . Roles and responsibilities, including staff qualification requirements and the establishment of substitution rules; . Roles and dependencies on other organisations (especially cloud customers and subservice organisations); . Steps for the execution of the security strategy; and . Applicable legal and regulatory requirements.",Cisco,BSI C5
CCF 80,Retention and Disposal Policies: Formal retention and disposal procedures are in place to guide the secure retention and disposal of [The Organization] data.,am-04,"ACCEPTABLE USE, SAFE HANDLING AND RETURN OF ASSETS: The CSPs employees are provably committed to the policies and instructions for acceptable use and safe handling of assets before they can be used if the CSP has determined in a risk assessment that loss or unauthorised access could compromise the information security of the Cloud Service. Any assets handed over are returned upon termination of employment.",Cisco,BSI C5
CCF 80,Retention and Disposal Policies: Formal retention and disposal procedures are in place to guide the secure retention and disposal of [The Organization] data.,pi-03,SECURE DELETION OF DATA: CSC data is securely deleted upon termination of the contract.,Cisco,BSI C5
CCF 81,"Electronic Media Handling: Electronic media containing confidential information is purged or destroyed in accordance with best practices, and certificates of destruction are issued for each device destroyed.",am-04,"ACCEPTABLE USE, SAFE HANDLING AND RETURN OF ASSETS: The CSPs employees are provably committed to the policies and instructions for acceptable use and safe handling of assets before they can be used if the CSP has determined in a risk assessment that loss or unauthorised access could compromise the information security of the Cloud Service. Any assets handed over are returned upon termination of employment.",Cisco,BSI C5
CCF 82,Customer data removal: Customer data containing confidential and personal information is purged or removed from the application environment (including backups and data shared with other Offer/Product) upon customer request according to [The Organization] policy and/or contractual obligations.,pi-02,CONTRACTUAL AGREEMENTS FOR THE PROVISION OF DATA: Contractual agreements define adequate information with regard to the migration of data following the termination of the contractual relationship.,Cisco,BSI C5
CCF 82,Customer data removal: Customer data containing confidential and personal information is purged or removed from the application environment (including backups and data shared with other Offer/Product) upon customer request according to [The Organization] policy and/or contractual obligations.,pi-03,SECURE DELETION OF DATA: CSC data is securely deleted upon termination of the contract.,Cisco,BSI C5
CCF 83,Customer Retention and Disposal Policies: Formal retention and disposal procedures are in place to guide the secure retention and disposal of customer and personal data.,sp-01,"Documentation, communication and provision of policies and instructions: Policies and instructions (incl. concepts and guidelines) are derived from the information security policy and are documented according to a uniform structure. They are communicated and made available to all internal and external employees of the Cloud Service Provider in an appropriate manner. The policies and instructions are version controlled and approved by the top management of the Cloud Service Provider or an authorised body. The policies and instructions describe at least the following aspects: . Objectives; . Scope; . Roles and responsibilities, including staff qualification requirements and the establishment of substitution rules; . Roles and dependencies on other organisations (especially cloud customers and subservice organisations); . Steps for the execution of the security strategy; and . Applicable legal and regulatory requirements.",Cisco,BSI C5
CCF 83,Customer Retention and Disposal Policies: Formal retention and disposal procedures are in place to guide the secure retention and disposal of customer and personal data.,pi-02,CONTRACTUAL AGREEMENTS FOR THE PROVISION OF DATA: Contractual agreements define adequate information with regard to the migration of data following the termination of the contractual relationship.,Cisco,BSI C5
CCF 83,Customer Retention and Disposal Policies: Formal retention and disposal procedures are in place to guide the secure retention and disposal of customer and personal data.,pi-03,SECURE DELETION OF DATA: CSC data is securely deleted upon termination of the contract.,Cisco,BSI C5
CCF 83,Customer Retention and Disposal Policies: Formal retention and disposal procedures are in place to guide the secure retention and disposal of customer and personal data.,ops-12,LOGGING AND MONITORING – IDENTIFICATION OF EVENTS: Logs are monitored to identify events that may lead to security incidents.,Cisco,BSI C5
CCF 84,"SDN Procedures: If the cloud service offers functions for software-defined networking (SDN), the service uses suitable SDN procedures to ensure the confidentiality of the cloud user data.",pss-10,"Software Defined Networking: If the Cloud Service offers functions for software-defined networking (SDN), the confidentiality of the data of the cloud user is ensured by suitable SDN procedures. The Cloud Service Provider validates the functionality of the SDN functions before providing new SDN features to cloud users or modifying existing SDN features. Identified defects are assessed and corrected in a risk-oriented manner.",Cisco,BSI C5
CCF 89,"Key Management: Key management procedures are documented, reviewed at least annually, and define the following processes but not limited to: -Prevent unauthorized substitution of cryptographic keys -Specify how to generate strong keys -Specify how to securely distribute keys -Requirements for cryptographic key changes for keys that have reached the end of their crypto period -Requirements for retirement or replacement (for example, archiving, destruction, and/or revocation) of keys as deemed necessary when the integrity of the key has been weakened -Store secret and private keys used to encrypt/decrypt data -Securely Store cryptographic keys in the fewest possible locations Revision histories and review periods are defined within the documents themselves and [The Organization] Policy Governance Policy.",cos-08,"Policies for data transmission: Policies and instructions with technical and organisational safeguards in order to protect the transmission of data against unauthorised interception, manipulation, copying, modification, redirection or destruction are documented, communicated and provided according to SP-01. The policies and instructions establish a reference to the classification of information (cf. AM-06).",Cisco,BSI C5
CCF 89,"Key Management: Key management procedures are documented, reviewed at least annually, and define the following processes but not limited to: -Prevent unauthorized substitution of cryptographic keys -Specify how to generate strong keys -Specify how to securely distribute keys -Requirements for cryptographic key changes for keys that have reached the end of their crypto period -Requirements for retirement or replacement (for example, archiving, destruction, and/or revocation) of keys as deemed necessary when the integrity of the key has been weakened -Store secret and private keys used to encrypt/decrypt data -Securely Store cryptographic keys in the fewest possible locations Revision histories and review periods are defined within the documents themselves and [The Organization] Policy Governance Policy.",cry-01,"Policy for the use of encryption procedures and key management: Policies and instructions with technical and organisational safeguards for encryption procedures and key management are documented, communicated and provided according to SP-01, in which the following aspects are described: . Usage of strong encryption procedures and secure network protocols that correspond to the state-of-the-art; . Risk-based provisions for the use of encryption which are aligned with the information classification schemes (cf. AM-06) and consider the communication channel, type, strength and quality of the encryption; . Requirements for the secure generation, storage, archiving, retrieval, distribution, withdrawal and deletion of the keys; and . Consideration of relevant legal and regulatory obligations and requirements.",Cisco,BSI C5
CCF 89,"Key Management: Key management procedures are documented, reviewed at least annually, and define the following processes but not limited to: -Prevent unauthorized substitution of cryptographic keys -Specify how to generate strong keys -Specify how to securely distribute keys -Requirements for cryptographic key changes for keys that have reached the end of their crypto period -Requirements for retirement or replacement (for example, archiving, destruction, and/or revocation) of keys as deemed necessary when the integrity of the key has been weakened -Store secret and private keys used to encrypt/decrypt data -Securely Store cryptographic keys in the fewest possible locations Revision histories and review periods are defined within the documents themselves and [The Organization] Policy Governance Policy.",cry-04,"Secure key management: Procedures and technical safeguards for secure key management in the area of responsibility of the Cloud Service Provider include at least the following aspects: . Generation of keys for different cryptographic systems and applications; . Issuing and obtaining public-key certificates; . Provisioning and activation of the keys; . Secure storage of keys (separation of key management system from application and middleware level) including description of how authorised users get access; . Changing or updating cryptographic keys including policies defining under which conditions and in which manner the changes and/or updates are to be realised; . Handling of compromised keys; . Withdrawal and deletion of keys; and . If pre-shared keys are used, the specific provisions relating to the safe use of this procedure are specified separately.",Cisco,BSI C5
CCF 90,Public Key Certificates: [The Organization] issues public key certificates under an approved certificate authority or obtains public key certificates from an approved service provider.,cry-01,"Policy for the use of encryption procedures and key management: Policies and instructions with technical and organisational safeguards for encryption procedures and key management are documented, communicated and provided according to SP-01, in which the following aspects are described: . Usage of strong encryption procedures and secure network protocols that correspond to the state-of-the-art; . Risk-based provisions for the use of encryption which are aligned with the information classification schemes (cf. AM-06) and consider the communication channel, type, strength and quality of the encryption; . Requirements for the secure generation, storage, archiving, retrieval, distribution, withdrawal and deletion of the keys; and . Consideration of relevant legal and regulatory obligations and requirements.",Cisco,BSI C5
CCF 90,Public Key Certificates: [The Organization] issues public key certificates under an approved certificate authority or obtains public key certificates from an approved service provider.,cry-04,"Secure key management: Procedures and technical safeguards for secure key management in the area of responsibility of the Cloud Service Provider include at least the following aspects: . Generation of keys for different cryptographic systems and applications; . Issuing and obtaining public-key certificates; . Provisioning and activation of the keys; . Secure storage of keys (separation of key management system from application and middleware level) including description of how authorised users get access; . Changing or updating cryptographic keys including policies defining under which conditions and in which manner the changes and/or updates are to be realised; . Handling of compromised keys; . Withdrawal and deletion of keys; and . If pre-shared keys are used, the specific provisions relating to the safe use of this procedure are specified separately.",Cisco,BSI C5
CCF 91,Cryptography Use: [The Organization] communicates to its cloud service customers when cryptography is used to protect the customer data and provides information and cryptographic technologies to cloud service customers to use.,pss-01,"Guidelines and Recommendations for Cloud Customers: The Cloud Service Provider provides cloud customers with guidelines and recommendations for the secure use of the cloud service provided. The information contained therein is intended to assist the cloud customer in the secure configuration, installation and use of the cloud service, to the extent applicable to the cloud service and the responsibility of the cloud user. The type and scope of the information provided will be based on the needs of subject matter experts of the cloud customers who set information security requirements, implement them or verify the implementation (e.g. IT, Compliance, Internal Audit). The information in the guidelines and recommendations for the secure use of the cloud service address the following aspects, where applicable to the cloud service: . Instructions for secure configuration; . Information sources on known vulnerabilities and update mechanisms; . Error handling and logging mechanisms; . Authentication mechanisms; . Roles and rights concept including combinations that result in an elevated risk; and . Services and functions for administration of the cloud service by privileged users. The information is maintained so that it is applicable to the cloud service provided in the version intended for productive use.",Cisco,BSI C5
CCF 91,Cryptography Use: [The Organization] communicates to its cloud service customers when cryptography is used to protect the customer data and provides information and cryptographic technologies to cloud service customers to use.,pss-07,"Confidentiality of Authentication Information: If passwords are used as authentication information for the cloud service, their confidentiality is ensured by the following procedures: . Users can initially create the password themselves or must change an initial password when logging in to the cloud service for the first time. An initial password loses its validity after a maximum of 14 days. . When creating passwords, compliance with the length and complexity requirements of the Cloud Service Provider (cf. IDM-09) or the cloud customer is technically enforced. . The user is informed about changing or resetting the password. . The server-side storage takes place using state-of-the-art cryptographically strong hash functions in combination with at least 32-bit long salt values.",Cisco,BSI C5
CCF 91,Cryptography Use: [The Organization] communicates to its cloud service customers when cryptography is used to protect the customer data and provides information and cryptographic technologies to cloud service customers to use.,pss-05,"Authentication Mechanisms: The Cloud Service Provider provides authentication mechanisms that can force strong authentication (e.g. two or more factors) for users, IT components or applications within the cloud users´ area of responsibility. These authentication mechanisms are set up at all access points that allow users, IT components or applications to interact with the cloud service. For privileged users, IT components or applications, these authentication mechanisms are enforced. The cloud service offers out-of-band authentication (OOB), in which the factors are transmitted via different channels (e.g. Internet and mobile network).",Cisco,BSI C5
CCF 91,Cryptography Use: [The Organization] communicates to its cloud service customers when cryptography is used to protect the customer data and provides information and cryptographic technologies to cloud service customers to use.,cry-01,"Policy for the use of encryption procedures and key management: Policies and instructions with technical and organisational safeguards for encryption procedures and key management are documented, communicated and provided according to SP-01, in which the following aspects are described: . Usage of strong encryption procedures and secure network protocols that correspond to the state-of-the-art; . Risk-based provisions for the use of encryption which are aligned with the information classification schemes (cf. AM-06) and consider the communication channel, type, strength and quality of the encryption; . Requirements for the secure generation, storage, archiving, retrieval, distribution, withdrawal and deletion of the keys; and . Consideration of relevant legal and regulatory obligations and requirements.",Cisco,BSI C5
CCF 92,"Encrypted Media Devices: Portable and removable media devices are encrypted (as per the defined organization policies) or monitored when in use. For NIST, FedRAMP, and CMMC, FIPS 140-2 encryption method is used to protect data at rest and in transit.",cry-02,Encryption of data for transmission (transport encryption): The Cloud Service Provider has established procedures and technical measures for strong encryption and authentication for the transmission of data of cloud customers over public networks. The Cloud Service Provider has established procedures and technical measures for strong encryption and authentication for the transmission of all data.,Cisco,BSI C5
CCF 92,"Encrypted Media Devices: Portable and removable media devices are encrypted (as per the defined organization policies) or monitored when in use. For NIST, FedRAMP, and CMMC, FIPS 140-2 encryption method is used to protect data at rest and in transit.",cry-03,"Encryption of sensitive data for storage: The Cloud Service Provider has established procedures and technical safeguards to encrypt cloud customers´ data during storage. The private keys used for encryption are known only to the cloud customer in accordance with applicable legal and regulatory obligations and requirements. Exceptions follow a specified procedure. The procedures for the use of private keys, including any exceptions, must be contractually agreed with the cloud customer. The private keys used for encryption are known to the customer exclusively and without exception in accordance with applicable legal and regulatory obligations and requirements.",Cisco,BSI C5
CCF 93,"Cryptographic Algorithm and Methods, Secure Data Transmission Protocols, Encryption at Rest: Approved cryptographic algorithms and methods are used for securing assets with confidential, personal, and sensitive data both at rest and in-transit over public networks. For NIST, FedRAMP, and CMMC, FIPS 140-2 Cryptography method is used to protect data at rest and in transit.",cry-02,Encryption of data for transmission (transport encryption): The Cloud Service Provider has established procedures and technical measures for strong encryption and authentication for the transmission of data of cloud customers over public networks. The Cloud Service Provider has established procedures and technical measures for strong encryption and authentication for the transmission of all data.,Cisco,BSI C5
CCF 93,"Cryptographic Algorithm and Methods, Secure Data Transmission Protocols, Encryption at Rest: Approved cryptographic algorithms and methods are used for securing assets with confidential, personal, and sensitive data both at rest and in-transit over public networks. For NIST, FedRAMP, and CMMC, FIPS 140-2 Cryptography method is used to protect data at rest and in transit.",pi-01,DOCUMENTATION AND SECURITY OF INPUT AND OUTPUT INTERFACES: Inbound and outbound interfaces to/from the cloud service are documented for access from other cloud services or IT systems.,Cisco,BSI C5
CCF 93,"Cryptographic Algorithm and Methods, Secure Data Transmission Protocols, Encryption at Rest: Approved cryptographic algorithms and methods are used for securing assets with confidential, personal, and sensitive data both at rest and in-transit over public networks. For NIST, FedRAMP, and CMMC, FIPS 140-2 Cryptography method is used to protect data at rest and in transit.",cry-03,"Encryption of sensitive data for storage: The Cloud Service Provider has established procedures and technical safeguards to encrypt cloud customers´ data during storage. The private keys used for encryption are known only to the cloud customer in accordance with applicable legal and regulatory obligations and requirements. Exceptions follow a specified procedure. The procedures for the use of private keys, including any exceptions, must be contractually agreed with the cloud customer. The private keys used for encryption are known to the customer exclusively and without exception in accordance with applicable legal and regulatory obligations and requirements.",Cisco,BSI C5
CCF 93,"Cryptographic Algorithm and Methods, Secure Data Transmission Protocols, Encryption at Rest: Approved cryptographic algorithms and methods are used for securing assets with confidential, personal, and sensitive data both at rest and in-transit over public networks. For NIST, FedRAMP, and CMMC, FIPS 140-2 Cryptography method is used to protect data at rest and in transit.",cry-04,"Secure key management: Procedures and technical safeguards for secure key management in the area of responsibility of the Cloud Service Provider include at least the following aspects: . Generation of keys for different cryptographic systems and applications; . Issuing and obtaining public-key certificates; . Provisioning and activation of the keys; . Secure storage of keys (separation of key management system from application and middleware level) including description of how authorised users get access; . Changing or updating cryptographic keys including policies defining under which conditions and in which manner the changes and/or updates are to be realised; . Handling of compromised keys; . Withdrawal and deletion of keys; and . If pre-shared keys are used, the specific provisions relating to the safe use of this procedure are specified separately.",Cisco,BSI C5
CCF 93,"Cryptographic Algorithm and Methods, Secure Data Transmission Protocols, Encryption at Rest: Approved cryptographic algorithms and methods are used for securing assets with confidential, personal, and sensitive data both at rest and in-transit over public networks. For NIST, FedRAMP, and CMMC, FIPS 140-2 Cryptography method is used to protect data at rest and in transit.",ops-14,LOGGING AND MONITORING – ATTRIBUTION: Log data can be unambiguously attributed to a CSC.,Cisco,BSI C5
CCF 93,"Cryptographic Algorithm and Methods, Secure Data Transmission Protocols, Encryption at Rest: Approved cryptographic algorithms and methods are used for securing assets with confidential, personal, and sensitive data both at rest and in-transit over public networks. For NIST, FedRAMP, and CMMC, FIPS 140-2 Cryptography method is used to protect data at rest and in transit.",cry-01,"Policy for the use of encryption procedures and key management: Policies and instructions with technical and organisational safeguards for encryption procedures and key management are documented, communicated and provided according to SP-01, in which the following aspects are described: . Usage of strong encryption procedures and secure network protocols that correspond to the state-of-the-art; . Risk-based provisions for the use of encryption which are aligned with the information classification schemes (cf. AM-06) and consider the communication channel, type, strength and quality of the encryption; . Requirements for the secure generation, storage, archiving, retrieval, distribution, withdrawal and deletion of the keys; and . Consideration of relevant legal and regulatory obligations and requirements.",Cisco,BSI C5
CCF 93,"Cryptographic Algorithm and Methods, Secure Data Transmission Protocols, Encryption at Rest: Approved cryptographic algorithms and methods are used for securing assets with confidential, personal, and sensitive data both at rest and in-transit over public networks. For NIST, FedRAMP, and CMMC, FIPS 140-2 Cryptography method is used to protect data at rest and in transit.",cos-08,"Policies for data transmission: Policies and instructions with technical and organisational safeguards in order to protect the transmission of data against unauthorised interception, manipulation, copying, modification, redirection or destruction are documented, communicated and provided according to SP-01. The policies and instructions establish a reference to the classification of information (cf. AM-06).",Cisco,BSI C5
CCF 93,"Cryptographic Algorithm and Methods, Secure Data Transmission Protocols, Encryption at Rest: Approved cryptographic algorithms and methods are used for securing assets with confidential, personal, and sensitive data both at rest and in-transit over public networks. For NIST, FedRAMP, and CMMC, FIPS 140-2 Cryptography method is used to protect data at rest and in transit.",ops-12,LOGGING AND MONITORING – IDENTIFICATION OF EVENTS: Logs are monitored to identify events that may lead to security incidents.,Cisco,BSI C5
CCF 94,Cryptographic Algorithm and Methods: Access to the cryptographic keystores is limited to authorized personnel.,cry-01,"Policy for the use of encryption procedures and key management: Policies and instructions with technical and organisational safeguards for encryption procedures and key management are documented, communicated and provided according to SP-01, in which the following aspects are described: . Usage of strong encryption procedures and secure network protocols that correspond to the state-of-the-art; . Risk-based provisions for the use of encryption which are aligned with the information classification schemes (cf. AM-06) and consider the communication channel, type, strength and quality of the encryption; . Requirements for the secure generation, storage, archiving, retrieval, distribution, withdrawal and deletion of the keys; and . Consideration of relevant legal and regulatory obligations and requirements.",Cisco,BSI C5
