anchor_id,anchor_text,target_id,target_text,source,target
PS-04.8,The CSP shall use encryption on the removable media and the backup media intended to move between security areas according to the sensitivity of the data stored on the media,ps-06,"Protection against interruptions caused by power failures and other such risks: Measures to prevent the failure of the technical supply facilities required for the operation of system components with which information from cloud customers is processed, are documented and set up in accordance with the security requirements of the Cloud Service Provider (cf. PS-01 Security Concept) with respect to the following aspects: a) Operational redundancy (N+1) in power and cooling supply b) Use of appropriately sized uninterruptible power supplies (UPS) and emergency power systems (NEA), designed to ensure that all data remains undamaged in the event of a power failure. The functionality of UPS and NEA is checked at least annually by suitable tests and exercises (cf. BCM-04 - Verification, updating and testing of business continuity). c) Maintenance (servicing, inspection, repair) of the utilities in accordance with the manufacturer´s recommendations. d) Protection of power supply and telecommunications lines against interruption, interference, damage and eavesdropping. The protection is checked regularly, but at least every two years, as well as in case of suspected manipulation by qualified personnel regarding the following aspects: . Traces of violent attempts to open closed distributors; . Up-to-datedness of the documentation in the distribution list; . Conformity of the actual wiring and patching with the documentation; . The short-circuits and earthing of unneeded cables are intact; and . Impermissible installations and modifications. Uninterruptible Power Supplies (UPS) and Emergency Power Supplies (NPS) are designed to meet the availability requirements defined in the Service Level Agreement. The cooling supply is designed in such a way that the permissible operating and environmental parameters are also ensured on at least five consecutive days with the highest outside temperatures measured to date within a radius of at least 50 km around the locations of the premises and buildings, with a safety margin of 3 K (in relation to the outside temperature). The Cloud Service Provider has previously determined the highest outdoor temperatures measured to date (cf. PS-01 Security Concept). The connection to the telecommunications network is designed with sufficient redundancy so that the failure of a telecommunications network does not impair the security or performance of the Cloud Service Provider.",NewEUCS (Filtered),BSI C5
PS-05.1,"The CSP shall document and communicate a set of security requirements related to external and environmental threats in a policy according to SP-02, addressing the following risks in accordance with the applicable legal and contractual requirements:  Faults in planning;  Unauthorised access;  Insufficient surveillance;  Insufficient air-conditioning;  Fire and smoke;  Water;  Power failure; and  Air ventilation and filtration.",ps-01,"PHYSICAL SECURITY PERIMETERS: The buildings and premises related to the cloud service provided are divided into zones by security perimeters, depending on the level on information security risk associated to the activities performed and assets stored in these buildings and premises.",NewEUCS (Filtered),BSI C5
PS-05.1,"The CSP shall document and communicate a set of security requirements related to external and environmental threats in a policy according to SP-02, addressing the following risks in accordance with the applicable legal and contractual requirements:  Faults in planning;  Unauthorised access;  Insufficient surveillance;  Insufficient air-conditioning;  Fire and smoke;  Water;  Power failure; and  Air ventilation and filtration.",ps-02,"Redundancy model: The cloud service is provided from two locations that are redundant to each other. The locations meet the security requirements of the Cloud Service Provider (cf. PS-01 Security Concept) and are located in an adequate distance to each other to achieve operational redundancy. Operational redundancy is designed in a way that ensures that the availability requirements specified in the service level agreement are met. The functionality of the redundancy is checked at least annually by suitable tests and exercises (cf. BCM-04 - Verification, updating and testing of business continuity). The cloud service is provided from more than two locations that provide each other with redundancy. The locations are sufficiently far apart to achieve georedundancy. If two locations fail at the same time, at least one third location is still available to prevent a total service failure. The georedundancy is designed in a way that ensures that the availability requirements specified in the service level agreement are met. The functionality of the redundancy is checked at least annually by suitable tests and exercises (cf. BCM-04 - Verification, updating and testing of business continuity).",NewEUCS (Filtered),BSI C5
PS-05.2,The security requirements defined in PS-05.1 for datacentres shall be based on criteria which comply with established rules of technology,ps-01,"PHYSICAL SECURITY PERIMETERS: The buildings and premises related to the cloud service provided are divided into zones by security perimeters, depending on the level on information security risk associated to the activities performed and assets stored in these buildings and premises.",NewEUCS (Filtered),BSI C5
PS-05.2,The security requirements defined in PS-05.1 for datacentres shall be based on criteria which comply with established rules of technology,ps-02,"Redundancy model: The cloud service is provided from two locations that are redundant to each other. The locations meet the security requirements of the Cloud Service Provider (cf. PS-01 Security Concept) and are located in an adequate distance to each other to achieve operational redundancy. Operational redundancy is designed in a way that ensures that the availability requirements specified in the service level agreement are met. The functionality of the redundancy is checked at least annually by suitable tests and exercises (cf. BCM-04 - Verification, updating and testing of business continuity). The cloud service is provided from more than two locations that provide each other with redundancy. The locations are sufficiently far apart to achieve georedundancy. If two locations fail at the same time, at least one third location is still available to prevent a total service failure. The georedundancy is designed in a way that ensures that the availability requirements specified in the service level agreement are met. The functionality of the redundancy is checked at least annually by suitable tests and exercises (cf. BCM-04 - Verification, updating and testing of business continuity).",NewEUCS (Filtered),BSI C5
PS-05.3,The security requirements defined in PS-05.1 for datacentres shall include time constraints for self-sufficient operation in the event of exceptional events and maximum tolerable utility downtime,ps-01,"PHYSICAL SECURITY PERIMETERS: The buildings and premises related to the cloud service provided are divided into zones by security perimeters, depending on the level on information security risk associated to the activities performed and assets stored in these buildings and premises.",NewEUCS (Filtered),BSI C5
PS-05.3,The security requirements defined in PS-05.1 for datacentres shall include time constraints for self-sufficient operation in the event of exceptional events and maximum tolerable utility downtime,ps-02,"Redundancy model: The cloud service is provided from two locations that are redundant to each other. The locations meet the security requirements of the Cloud Service Provider (cf. PS-01 Security Concept) and are located in an adequate distance to each other to achieve operational redundancy. Operational redundancy is designed in a way that ensures that the availability requirements specified in the service level agreement are met. The functionality of the redundancy is checked at least annually by suitable tests and exercises (cf. BCM-04 - Verification, updating and testing of business continuity). The cloud service is provided from more than two locations that provide each other with redundancy. The locations are sufficiently far apart to achieve georedundancy. If two locations fail at the same time, at least one third location is still available to prevent a total service failure. The georedundancy is designed in a way that ensures that the availability requirements specified in the service level agreement are met. The functionality of the redundancy is checked at least annually by suitable tests and exercises (cf. BCM-04 - Verification, updating and testing of business continuity).",NewEUCS (Filtered),BSI C5
PS-05.4,"The security requirements defined in PS-05.1 for datacentres shall include tests of physical protection and detection equipment, to be performed at least annually",ps-01,"PHYSICAL SECURITY PERIMETERS: The buildings and premises related to the cloud service provided are divided into zones by security perimeters, depending on the level on information security risk associated to the activities performed and assets stored in these buildings and premises.",NewEUCS (Filtered),BSI C5
PS-05.4,"The security requirements defined in PS-05.1 for datacentres shall include tests of physical protection and detection equipment, to be performed at least annually",ps-02,"Redundancy model: The cloud service is provided from two locations that are redundant to each other. The locations meet the security requirements of the Cloud Service Provider (cf. PS-01 Security Concept) and are located in an adequate distance to each other to achieve operational redundancy. Operational redundancy is designed in a way that ensures that the availability requirements specified in the service level agreement are met. The functionality of the redundancy is checked at least annually by suitable tests and exercises (cf. BCM-04 - Verification, updating and testing of business continuity). The cloud service is provided from more than two locations that provide each other with redundancy. The locations are sufficiently far apart to achieve georedundancy. If two locations fail at the same time, at least one third location is still available to prevent a total service failure. The georedundancy is designed in a way that ensures that the availability requirements specified in the service level agreement are met. The functionality of the redundancy is checked at least annually by suitable tests and exercises (cf. BCM-04 - Verification, updating and testing of business continuity).",NewEUCS (Filtered),BSI C5
PS-05.5,The CSP shall provide the cloud service from at least two locations that are separated by an adequate distance and that provide each other with operational redundancy or resilience,ps-01,"PHYSICAL SECURITY PERIMETERS: The buildings and premises related to the cloud service provided are divided into zones by security perimeters, depending on the level on information security risk associated to the activities performed and assets stored in these buildings and premises.",NewEUCS (Filtered),BSI C5
PS-05.5,The CSP shall provide the cloud service from at least two locations that are separated by an adequate distance and that provide each other with operational redundancy or resilience,ps-02,"Redundancy model: The cloud service is provided from two locations that are redundant to each other. The locations meet the security requirements of the Cloud Service Provider (cf. PS-01 Security Concept) and are located in an adequate distance to each other to achieve operational redundancy. Operational redundancy is designed in a way that ensures that the availability requirements specified in the service level agreement are met. The functionality of the redundancy is checked at least annually by suitable tests and exercises (cf. BCM-04 - Verification, updating and testing of business continuity). The cloud service is provided from more than two locations that provide each other with redundancy. The locations are sufficiently far apart to achieve georedundancy. If two locations fail at the same time, at least one third location is still available to prevent a total service failure. The georedundancy is designed in a way that ensures that the availability requirements specified in the service level agreement are met. The functionality of the redundancy is checked at least annually by suitable tests and exercises (cf. BCM-04 - Verification, updating and testing of business continuity).",NewEUCS (Filtered),BSI C5
PS-05.6,The CSP shall check the effectiveness of the redundancy at least once a year by suitable tests and exercises (cf. BCM-04),ps-01,"PHYSICAL SECURITY PERIMETERS: The buildings and premises related to the cloud service provided are divided into zones by security perimeters, depending on the level on information security risk associated to the activities performed and assets stored in these buildings and premises.",NewEUCS (Filtered),BSI C5
PS-05.6,The CSP shall check the effectiveness of the redundancy at least once a year by suitable tests and exercises (cf. BCM-04),ps-02,"Redundancy model: The cloud service is provided from two locations that are redundant to each other. The locations meet the security requirements of the Cloud Service Provider (cf. PS-01 Security Concept) and are located in an adequate distance to each other to achieve operational redundancy. Operational redundancy is designed in a way that ensures that the availability requirements specified in the service level agreement are met. The functionality of the redundancy is checked at least annually by suitable tests and exercises (cf. BCM-04 - Verification, updating and testing of business continuity). The cloud service is provided from more than two locations that provide each other with redundancy. The locations are sufficiently far apart to achieve georedundancy. If two locations fail at the same time, at least one third location is still available to prevent a total service failure. The georedundancy is designed in a way that ensures that the availability requirements specified in the service level agreement are met. The functionality of the redundancy is checked at least annually by suitable tests and exercises (cf. BCM-04 - Verification, updating and testing of business continuity).",NewEUCS (Filtered),BSI C5
OPS-01.1,"The CSP shall document and implement procedures to plan for capacities and resources (personnel and IT resources), which shall include forecasting future capacity requirements in order to identify usage trends and manage system overload",ops-01,"Capacity Management - Planning: The planning of capacities and resources (personnel and IT resources) follows an established procedure in order to avoid possible capacity bottlenecks. The procedures include forecasting future capacity requirements in order to identify usage trends and manage system overload. Cloud Service Providers take appropriate measures to ensure that they continue to meet the requirements agreed with cloud customers for the provision of the cloud service in the event of capacity bottlenecks or outages regarding personnel and IT resources, in particular those relating to the dedicated use of system components, in accordance with the respective agreements. The forecasts are considered in accordance with the service level agreement for planning and preparing the provisioning.",NewEUCS (Filtered),BSI C5
OPS-01.2,The CSP shall meet the requirements included in contractual agreements with cloud customers regarding the provision of the cloud service in case of capacity bottlenecks or personnel and IT resources outages,ops-01,"Capacity Management - Planning: The planning of capacities and resources (personnel and IT resources) follows an established procedure in order to avoid possible capacity bottlenecks. The procedures include forecasting future capacity requirements in order to identify usage trends and manage system overload. Cloud Service Providers take appropriate measures to ensure that they continue to meet the requirements agreed with cloud customers for the provision of the cloud service in the event of capacity bottlenecks or outages regarding personnel and IT resources, in particular those relating to the dedicated use of system components, in accordance with the respective agreements. The forecasts are considered in accordance with the service level agreement for planning and preparing the provisioning.",NewEUCS (Filtered),BSI C5
OPS-01.3,The capacity projections shall be considered in accordance with the service level agreement for planning and preparing the provisioning,ops-01,"Capacity Management - Planning: The planning of capacities and resources (personnel and IT resources) follows an established procedure in order to avoid possible capacity bottlenecks. The procedures include forecasting future capacity requirements in order to identify usage trends and manage system overload. Cloud Service Providers take appropriate measures to ensure that they continue to meet the requirements agreed with cloud customers for the provision of the cloud service in the event of capacity bottlenecks or outages regarding personnel and IT resources, in particular those relating to the dedicated use of system components, in accordance with the respective agreements. The forecasts are considered in accordance with the service level agreement for planning and preparing the provisioning.",NewEUCS (Filtered),BSI C5
OPS-02.1,The CSP shall define and implement technical and organizational safeguards for the monitoring of provisioning and de-provisioning of cloud services to ensure compliance with the service level agreement,ops-02,"Capacity Management - Monitoring: Technical and organisational safeguards for the monitoring and provisioning and de-provisioning of cloud services are defined. Thus, the Cloud Service Provider ensures that resources are provided and/or services are rendered according to the contractual agreements and that compliance with the service level agreements is ensured. To monitor capacity and availability, the relevant information is available to the cloud customer in a self-service portal.",NewEUCS (Filtered),BSI C5
OPS-02.2,The CSP shall make available to the cloud customer the relevant information regarding capacity and availability on a self-service portal,ops-02,"Capacity Management - Monitoring: Technical and organisational safeguards for the monitoring and provisioning and de-provisioning of cloud services are defined. Thus, the Cloud Service Provider ensures that resources are provided and/or services are rendered according to the contractual agreements and that compliance with the service level agreements is ensured. To monitor capacity and availability, the relevant information is available to the cloud customer in a self-service portal.",NewEUCS (Filtered),BSI C5
OPS-02.3,The provisioning and de-provisioning of cloud services shall be automatically monitored to guarantee fulfilment of OPS-02.1,ops-02,"Capacity Management - Monitoring: Technical and organisational safeguards for the monitoring and provisioning and de-provisioning of cloud services are defined. Thus, the Cloud Service Provider ensures that resources are provided and/or services are rendered according to the contractual agreements and that compliance with the service level agreements is ensured. To monitor capacity and availability, the relevant information is available to the cloud customer in a self-service portal.",NewEUCS (Filtered),BSI C5
OPS-03.1,"The CSP shall enable CSCs to control and monitor the allocation of the system resources assigned to them, if the corresponding cloud capabilities are exposed to the CSCs",ops-03,CAPACITY MANAGEMENT – CONTROLLING OF RESOURCES: The CSCs have the ability to manage the IT resources allocated to them in order to avoid overcrowding of resources and to achieve sufficient performance.,NewEUCS (Filtered),BSI C5
OPS-04.1,"The CSP shall document, communicate and implement policies and procedures according to ISP-02 to protect its systems and its customers from malware, covering at least the following aspects:  Use of system-specific protection mechanisms;  Operating protection programs on system components under the responsibility of the CSP that are used to provide the cloud service in the production environment; and  Operation of protection programs for employees' terminal equipment.",ops-04,PROTECTION AGAINST MALWARE – POLICIES: Policies are defined that ensure the protection against malware of IT equipment related to the cloud service.,NewEUCS (Filtered),BSI C5
OPS-04.2,"The CSP shall create regular reports on the malware checks performed, which shall be reviewed and analysed by authorized bodies in the reviews of the policies related to malware",ops-04,PROTECTION AGAINST MALWARE – POLICIES: Policies are defined that ensure the protection against malware of IT equipment related to the cloud service.,NewEUCS (Filtered),BSI C5
OPS-04.3,"The policies and instructions related to malware shall include the technical measures taken to securely configure, protect from malware, and monitor the administration interfaces (both the customer's self-service and the CSP's administration)",ops-04,PROTECTION AGAINST MALWARE – POLICIES: Policies are defined that ensure the protection against malware of IT equipment related to the cloud service.,NewEUCS (Filtered),BSI C5
OPS-04.4,The CSP shall update the anti-malware products at the highest frequency that the vendors actually offer,ops-04,PROTECTION AGAINST MALWARE – POLICIES: Policies are defined that ensure the protection against malware of IT equipment related to the cloud service.,NewEUCS (Filtered),BSI C5
OPS-05.1,"The CSP shall deploy malware protection, if technically feasible, on all systems that support delivery of the cloud service in the production environment, according to policies and procedures",ops-05,PROTECTION AGAINST MALWARE – IMPLEMENTATION: Malware protection is deployed and maintained on systems that provide the cloud service.,NewEUCS (Filtered),BSI C5
OPS-05.2,Signature-based and behaviour-based malware protection tools shall be updated at least daily,ops-05,PROTECTION AGAINST MALWARE – IMPLEMENTATION: Malware protection is deployed and maintained on systems that provide the cloud service.,NewEUCS (Filtered),BSI C5
OPS-05.3,The CSP shall automatically monitor the systems covered by the malware protection and the configuration of the corresponding mechanisms to guarantee fulfilment of OPS-05.1,ops-05,PROTECTION AGAINST MALWARE – IMPLEMENTATION: Malware protection is deployed and maintained on systems that provide the cloud service.,NewEUCS (Filtered),BSI C5
OPS-05.4,The CSP shall automatically monitor the antimalware scans to track detected malware or irregularities December 2020,ops-05,PROTECTION AGAINST MALWARE – IMPLEMENTATION: Malware protection is deployed and maintained on systems that provide the cloud service.,NewEUCS (Filtered),BSI C5
OPS-06.1,"The CSP shall document, communicate and implement policies and procedures according to ISP-02 for data backup and recovery",ops-06,DATA BACKUP AND RECOVERY – POLICIES: Policies define how measure for data backups and recovery that guarantee the availability of data while protecting its confidentiality and integrity.,NewEUCS (Filtered),BSI C5
OPS-06.2,"The policies and procedures for backup and recovery shall cover at least the following aspects:  The extent and frequency of data backups and the duration of data retention are consistent with the contractual agreements with the cloud customers and the Cloud Service Provider's operational continuity requirements for Recovery Time Objective (RTO) and Recovery Point Objective (RPO);  Data is backed up in encrypted, state-of-the-art form;  Access to the backed-up data and the execution of restores is performed only by authorised persons; and  Tests of recovery procedures (cf. OPS-08).",ops-06,DATA BACKUP AND RECOVERY – POLICIES: Policies define how measure for data backups and recovery that guarantee the availability of data while protecting its confidentiality and integrity.,NewEUCS (Filtered),BSI C5
OPS-07.1,The CSP shall document and implement technical and organizational measures to monitor the execution of data backups in accordance to the policies and procedures defined in OPS-,ops-07,DATA BACKUP AND RECOVERY – MONITORING: The proper execution of data backups is monitored.,NewEUCS (Filtered),BSI C5
OPS-07.2,The CSP shall make available to its customers a self-service portal for automatically monitoring their data backup to guarantee fulfilment with OPS-07.1,ops-07,DATA BACKUP AND RECOVERY – MONITORING: The proper execution of data backups is monitored.,NewEUCS (Filtered),BSI C5
OPS-07.3,The CSP shall automatically monitor their data backups to guarantee fulfilment of OPS-07.1,ops-07,DATA BACKUP AND RECOVERY – MONITORING: The proper execution of data backups is monitored.,NewEUCS (Filtered),BSI C5
OPS-08.1,The CSP shall test the restore procedures at least annually,ops-08,"Data Backup and Recovery - Regular Testing: Restore procedures are tested regularly, at least annually. The tests allow an assessment to be made as to whether the contractual agreements as well as the specifications for the maximum tolerable downtime (Recovery Time Objective, RTO) and the maximum permissible data loss (Recovery Point Objective, RPO) are adhered to (cf. BCM-02). Deviations from the specifications are reported to the responsible personnel or system components so that these can promptly assess the deviations and initiate the necessary actions. At the customer´s request, the Cloud Service Provider inform the cloud customer of the results of the recovery tests. Recovery tests are embedded in the Cloud Service Provider´s emergency management.",NewEUCS (Filtered),BSI C5
OPS-08.2,The restore tests shall assess if the specifications for the RTO and RPO agreed with the customers are met,ops-08,"Data Backup and Recovery - Regular Testing: Restore procedures are tested regularly, at least annually. The tests allow an assessment to be made as to whether the contractual agreements as well as the specifications for the maximum tolerable downtime (Recovery Time Objective, RTO) and the maximum permissible data loss (Recovery Point Objective, RPO) are adhered to (cf. BCM-02). Deviations from the specifications are reported to the responsible personnel or system components so that these can promptly assess the deviations and initiate the necessary actions. At the customer´s request, the Cloud Service Provider inform the cloud customer of the results of the recovery tests. Recovery tests are embedded in the Cloud Service Provider´s emergency management.",NewEUCS (Filtered),BSI C5
OPS-08.3,Any deviation from the specification during the restore test shall be reported to the CSP's responsible person for assessment and remediation,ops-08,"Data Backup and Recovery - Regular Testing: Restore procedures are tested regularly, at least annually. The tests allow an assessment to be made as to whether the contractual agreements as well as the specifications for the maximum tolerable downtime (Recovery Time Objective, RTO) and the maximum permissible data loss (Recovery Point Objective, RPO) are adhered to (cf. BCM-02). Deviations from the specifications are reported to the responsible personnel or system components so that these can promptly assess the deviations and initiate the necessary actions. At the customer´s request, the Cloud Service Provider inform the cloud customer of the results of the recovery tests. Recovery tests are embedded in the Cloud Service Provider´s emergency management.",NewEUCS (Filtered),BSI C5
OPS-08.4,"The CSP shall inform CSCs, at their request, of the results of the recovery tests",ops-08,"Data Backup and Recovery - Regular Testing: Restore procedures are tested regularly, at least annually. The tests allow an assessment to be made as to whether the contractual agreements as well as the specifications for the maximum tolerable downtime (Recovery Time Objective, RTO) and the maximum permissible data loss (Recovery Point Objective, RPO) are adhered to (cf. BCM-02). Deviations from the specifications are reported to the responsible personnel or system components so that these can promptly assess the deviations and initiate the necessary actions. At the customer´s request, the Cloud Service Provider inform the cloud customer of the results of the recovery tests. Recovery tests are embedded in the Cloud Service Provider´s emergency management.",NewEUCS (Filtered),BSI C5
OPS-08.5,Recovery tests shall be included in the CSP’s business continuity management,ops-08,"Data Backup and Recovery - Regular Testing: Restore procedures are tested regularly, at least annually. The tests allow an assessment to be made as to whether the contractual agreements as well as the specifications for the maximum tolerable downtime (Recovery Time Objective, RTO) and the maximum permissible data loss (Recovery Point Objective, RPO) are adhered to (cf. BCM-02). Deviations from the specifications are reported to the responsible personnel or system components so that these can promptly assess the deviations and initiate the necessary actions. At the customer´s request, the Cloud Service Provider inform the cloud customer of the results of the recovery tests. Recovery tests are embedded in the Cloud Service Provider´s emergency management.",NewEUCS (Filtered),BSI C5
OPS-09.1,The CSP shall transfer backup data to a remote location or transport them on backup media to a remote location,ops-09,DATA BACKUP AND RECOVERY – STORAGE: Backup data is stored at an appropriately remote location.,NewEUCS (Filtered),BSI C5
OPS-09.2,"When the backup data is transmitted to a remote location via a network, the transmission of the data takes place in an encrypted form that corresponds to the sate-of-the-art (cf. CKM- 02).",ops-09,DATA BACKUP AND RECOVERY – STORAGE: Backup data is stored at an appropriately remote location.,NewEUCS (Filtered),BSI C5
OPS-09.3,"The CSP shall select a remote location to store its backups concerning the distance, recovery times and the impact of disasters of both sites",ops-09,DATA BACKUP AND RECOVERY – STORAGE: Backup data is stored at an appropriately remote location.,NewEUCS (Filtered),BSI C5
OPS-09.4,The physical and environmental security measures at the remote site shall have the same level as at the main site,ops-09,DATA BACKUP AND RECOVERY – STORAGE: Backup data is stored at an appropriately remote location.,NewEUCS (Filtered),BSI C5
OPS-09.5,"When the backup data is transmitted to a remote location via a network, the CSP shall automatically monitor the transmission to guarantee fulfilment of OPS-09.1",ops-09,DATA BACKUP AND RECOVERY – STORAGE: Backup data is stored at an appropriately remote location.,NewEUCS (Filtered),BSI C5
OPS-10.1,"The CSP shall document, communicate and implement policies and procedures according to ISP-02 that govern the logging and monitoring of events on system components under its responsibility",ops-10,LOGGING AND MONITORING – POLICIES: Policies are defined to govern logging and monitoring events on system components under the CSP’s responsibility.,NewEUCS (Filtered),BSI C5
OPS-10.2,"The policies and procedures shall cover at least the following aspects: Substantial EUCS – CLOUD SERVICES SCHEME December 2020 Ref Description Ass. Level  Definition of events that could lead to a violation of the protection goals;  Specifications for activating, stopping and pausing the various logs;  Information regarding the purpose and retention period of the logs;  Define roles and responsibilities for setting up and monitoring logging;  Time synchronisation of system components; and  Compliance with legal and regulatory frameworks.",ops-10,LOGGING AND MONITORING – POLICIES: Policies are defined to govern logging and monitoring events on system components under the CSP’s responsibility.,NewEUCS (Filtered),BSI C5
OPS-11.1,"The CSP shall document, communicate and implement policies and procedures according to ISP-02 that govern the secure handling of derived data",ops-11,LOGGING AND MONITORING – DERIVED DATA MANAGEMENT: Policies are defined to govern the management of derived data by the CSP.,NewEUCS (Filtered),BSI C5
OPS-11.2,"The policies and procedures on derived data shall cover at least the following aspects:  Purpose for the collection and use of derived data beyond the operation of the cloud service, including purposes related to the implementation of security controls;  Anonymisation of the data whenever used in a context that goes beyond a single CSC;  Period of storage reasonably related to the purposes of the collection;  Guarantees of deletion when the purposes of the collection are fulfilled and further storage is no longer necessary; and  Provision of the derived data to CSCs according to contractual agreements.",ops-11,LOGGING AND MONITORING – DERIVED DATA MANAGEMENT: Policies are defined to govern the management of derived data by the CSP.,NewEUCS (Filtered),BSI C5
OPS-11.3,The CSP shall list in the contractual agreement with the CSC all purposes for the collection of use of derived data that are not related to the implementation of security controls or to billing,ops-11,LOGGING AND MONITORING – DERIVED DATA MANAGEMENT: Policies are defined to govern the management of derived data by the CSP.,NewEUCS (Filtered),BSI C5
OPS-11.4,"Derived data, including log data, shall be taken into consideration in regulatory compliance assessments.",ops-11,LOGGING AND MONITORING – DERIVED DATA MANAGEMENT: Policies are defined to govern the management of derived data by the CSP.,NewEUCS (Filtered),BSI C5
OPS-12.1,"The CSP shall monitor log data in order to identify events that might lead to security incidents, in accordance with the logging and monitoring requirements",ops-13,"LOGGING AND MONITORING – ACCESS, STORAGE AND DELETION: The confidentiality, integrity and availability of logging and monitoring data are protected with measures adapted to their specific use.",NewEUCS (Filtered),BSI C5
OPS-12.2,Identified events shall be reported to the appropriate departments for timely assessment and remediation.,ops-13,"LOGGING AND MONITORING – ACCESS, STORAGE AND DELETION: The confidentiality, integrity and availability of logging and monitoring data are protected with measures adapted to their specific use.",NewEUCS (Filtered),BSI C5
OPS-12.3,The monitoring of events mentioned in OPS-12.1 shall be automated,ops-13,"LOGGING AND MONITORING – ACCESS, STORAGE AND DELETION: The confidentiality, integrity and availability of logging and monitoring data are protected with measures adapted to their specific use.",NewEUCS (Filtered),BSI C5
OPS-12.4,The CSP shall automatically monitor that event detection is effective on the list of critical assets in fulfilment of OPS-12.1,ops-13,"LOGGING AND MONITORING – ACCESS, STORAGE AND DELETION: The confidentiality, integrity and availability of logging and monitoring data are protected with measures adapted to their specific use.",NewEUCS (Filtered),BSI C5
OPS-12.5,"The CSP shall implement technically supported procedures to fulfil requirements related to the access, storage and deletion related to the following restrictions:  Access only to authorised users and systems;  Retention for the specified period; and  Deletion when further retention is no longer necessary for the purpose of collection.",ops-13,"LOGGING AND MONITORING – ACCESS, STORAGE AND DELETION: The confidentiality, integrity and availability of logging and monitoring data are protected with measures adapted to their specific use.",NewEUCS (Filtered),BSI C5
OPS-13.1,The CSP shall store all log data in an integrity-protected and aggregated form that allow its centralized evaluation,ops-12,LOGGING AND MONITORING – IDENTIFICATION OF EVENTS: Logs are monitored to identify events that may lead to security incidents.,NewEUCS (Filtered),BSI C5
OPS-13.1,The CSP shall store all log data in an integrity-protected and aggregated form that allow its centralized evaluation,ops-14,LOGGING AND MONITORING – ATTRIBUTION: Log data can be unambiguously attributed to a CSC.,NewEUCS (Filtered),BSI C5
OPS-13.2,Log data shall be deleted when it is no longer required for the purpose for which they were collected,ops-12,LOGGING AND MONITORING – IDENTIFICATION OF EVENTS: Logs are monitored to identify events that may lead to security incidents.,NewEUCS (Filtered),BSI C5
OPS-13.2,Log data shall be deleted when it is no longer required for the purpose for which they were collected,ops-14,LOGGING AND MONITORING – ATTRIBUTION: Log data can be unambiguously attributed to a CSC.,NewEUCS (Filtered),BSI C5
OPS-13.3,The communication between the assets to be logged and the logging servers shall be authenticated and protected in integrity and confidentiality,ops-12,LOGGING AND MONITORING – IDENTIFICATION OF EVENTS: Logs are monitored to identify events that may lead to security incidents.,NewEUCS (Filtered),BSI C5
OPS-13.3,The communication between the assets to be logged and the logging servers shall be authenticated and protected in integrity and confidentiality,ops-14,LOGGING AND MONITORING – ATTRIBUTION: Log data can be unambiguously attributed to a CSC.,NewEUCS (Filtered),BSI C5
OPS-13.4,The communication between the assets to be logged and the logging servers shall be encrypted using state-of-the-art encryption or shall take place on a dedicated administration network,ops-12,LOGGING AND MONITORING – IDENTIFICATION OF EVENTS: Logs are monitored to identify events that may lead to security incidents.,NewEUCS (Filtered),BSI C5
OPS-13.4,The communication between the assets to be logged and the logging servers shall be encrypted using state-of-the-art encryption or shall take place on a dedicated administration network,ops-14,LOGGING AND MONITORING – ATTRIBUTION: Log data can be unambiguously attributed to a CSC.,NewEUCS (Filtered),BSI C5
OPS-13.6,"The CSP shall provide CSCs, upon request, access to customer-specific logging through an API. The logging shall comply with the CSP’s protection requirements, including logical or physical separation of log and customer data",ops-12,LOGGING AND MONITORING – IDENTIFICATION OF EVENTS: Logs are monitored to identify events that may lead to security incidents.,NewEUCS (Filtered),BSI C5
OPS-13.6,"The CSP shall provide CSCs, upon request, access to customer-specific logging through an API. The logging shall comply with the CSP’s protection requirements, including logical or physical separation of log and customer data",ops-14,LOGGING AND MONITORING – ATTRIBUTION: Log data can be unambiguously attributed to a CSC.,NewEUCS (Filtered),BSI C5
OPS-13.7,The CSP shall automatically monitor the aggregation and deletion of logging and monitoring data to fulfil OPS-13.2,ops-12,LOGGING AND MONITORING – IDENTIFICATION OF EVENTS: Logs are monitored to identify events that may lead to security incidents.,NewEUCS (Filtered),BSI C5
OPS-13.7,The CSP shall automatically monitor the aggregation and deletion of logging and monitoring data to fulfil OPS-13.2,ops-14,LOGGING AND MONITORING – ATTRIBUTION: Log data can be unambiguously attributed to a CSC.,NewEUCS (Filtered),BSI C5
OPS-14.1,The log data generated allows an unambiguous identification of user accesses at the CSC level to support analysis in the event of an incident,ops-15,LOGGING AND MONITORING – CONFIGURATION: Access to the logging and monitoring system components and to their configuration is strictly restricted.,NewEUCS (Filtered),BSI C5
OPS-14.2,The CSP shall make available interfaces to conduct forensic analysis and perform backups of infrastructure components and their network communication,ops-15,LOGGING AND MONITORING – CONFIGURATION: Access to the logging and monitoring system components and to their configuration is strictly restricted.,NewEUCS (Filtered),BSI C5
OPS-14.3,"In the context of an investigation of an incident concerning a CSC, the CSP shall have the ability to provide to the CSC the logs related to its cloud service",ops-15,LOGGING AND MONITORING – CONFIGURATION: Access to the logging and monitoring system components and to their configuration is strictly restricted.,NewEUCS (Filtered),BSI C5
