anchor_id,anchor_text,target_id,target_text,source,target
CCF 64,Safe and Secure Work Environment: Policies and documentation are in place to establish a safe and secure work environment. These policies are reviewed at least annually and updated as necessary. Revision histories and review periods are defined within the policies themselves and Systems Policy Governance Policy.,mp.si.3,"Custody. Is security guaranteed in the custody of information media?. Is due diligence and control applied to information media, whether fixed or removable, that remain under the responsibility of the organization, guaranteeing access control through physical or logical measures, as appropriate? Are the manufacturer's maintenance requirements respected, especially with regard to temperature, humidity and other environmental agents? If the custody of media is outsourced to a third entity, has a service contract or agreement been signed stating the security measures applied?",Cisco,Spanish ENS (EN)
CCF 64,Safe and Secure Work Environment: Policies and documentation are in place to establish a safe and secure work environment. These policies are reviewed at least annually and updated as necessary. Revision histories and review periods are defined within the policies themselves and Systems Policy Governance Policy.,mp.if.2,Identification of people,Cisco,Spanish ENS (EN)
CCF 66,"Production Asset Inventory: A formal inventory of production system assets is maintained, and any discrepancies are tracked and resolved.",op.pl.2,"Security architecture. Are documentation and diagrams available in the area of ​​the information system, including physical facilities, equipment, communications and lines of defense?. Is documentation of the facilities available, including areas and access points? Is there documentation and diagrams of the lines of defense, interconnection points to other systems or other networks, including the Internet or public networks in general, firewalls, balancers, routers, network segmentation, etc.? For those who develop software (solutions with a certain complexity such as an ERP to manage town halls), are there diagrams with the structure of layers and modules of the solution, including the integration layers or interfaces to communicate with other solutions or elements, such as electronic signature, interoperability, etc.? Is there documentation of the user identification and authentication systems, including the use of agreed keys, passwords, identification cards, biometrics, or others of a similar nature, and the use of files or directories to authenticate the user and determine their access rights, including details of the access protocols used, such as, for example, LDAP?",Cisco,Spanish ENS (EN)
CCF 66,"Production Asset Inventory: A formal inventory of production system assets is maintained, and any discrepancies are tracked and resolved.",op.pl.1,"Risk analysis. Is there a documented risk analysis, the last iteration of which was carried out on an appropriate date?. Have relevant changes been detected in the information system that have required a new iteration of the risk analysis to be carried out before one year has passed since the previous one? Is there a Safety Committee minute approving the latest iteration of the risk analysis, the safeguards used to mitigate risks deemed unacceptable, as well as the resulting residual risks? Have the essential assets (services and information they handle) been identified, as well as the rest of the most relevant assets of the information system? Have the most likely threats to the information system and its most relevant assets been identified? Have safeguards been determined that can mitigate potential threats to the information system? Have the main residual risks that remain after the application of safeguards been identified and assessed? Has a risk treatment plan been defined to mitigate risks?",Cisco,Spanish ENS (EN)
CCF 66,"Production Asset Inventory: A formal inventory of production system assets is maintained, and any discrepancies are tracked and resolved.",mp.si.1,"Support marking. Are the media that contain sensitive information identified with the highest security level of the information contained?. Do information carriers that contain information that, according to their security level, or their qualification, must be protected with specific security measures, carry the corresponding marks, or metadata, that indicate the highest level of security of the information contained? Is the level of qualification indicated in the documents and records of the information security management system applied to the information system? Is there a standard, or precise instructions, on how to evaluate and qualify the information, so that it agrees with the marking of the media?",Cisco,Spanish ENS (EN)
CCF 66,"Production Asset Inventory: A formal inventory of production system assets is maintained, and any discrepancies are tracked and resolved.",mp.if.7,Registration of entry and exit of equipment,Cisco,Spanish ENS (EN)
CCF 66,"Production Asset Inventory: A formal inventory of production system assets is maintained, and any discrepancies are tracked and resolved.",mp.eq.3,"Protection of portable devices. Is a set of measures adopted to maintain the protection of portable equipment, especially those that leave the physical perimeter of the organization, at levels consistent with security requirements?. As a result of the measure [op.ext.1] on asset inventory, is an inventory of portable equipment kept along with an identification of the person responsible for it? Can regular verification be evidence that laptops are positively under the control of who they are assigned to? Have regulations been established for the use of portable equipment, as well as remote access through them? Has a security operating procedure been established to inform incident management of lost or stolen laptop equipment? In the event of theft, as long as the organization evaluates such convenient functionality based on risk, can the device be remotely wiped? When a laptop is connected remotely through networks that are not under the strict control of the organization, does the scope of operation of the system limit the information and services accessible to the essential minimum, requiring prior authorization from those responsible for the information and services affected? Are laptops prevented, as far as possible, from containing keys for remote access to the organization that are not essential?",Cisco,Spanish ENS (EN)
CCF 66,"Production Asset Inventory: A formal inventory of production system assets is maintained, and any discrepancies are tracked and resolved.",op.exp.1,"Asset Inventory. Is there an inventory of all the elements of the system?. Is the asset inventory kept updated, clearly defining who(s) has said responsibility? Especially for MEDIUM and HIGH categories, are periodic verifications carried out regarding the accuracy of the inventory? Is the nature of each asset detailed in the inventory, identifying the person responsible?",Cisco,Spanish ENS (EN)
CCF 67,"Cloud Asset Labeling: Systems assets are labelled in accordance with Systems standards, and have designated owners.",mp.si.1,"Support marking. Are the media that contain sensitive information identified with the highest security level of the information contained?. Do information carriers that contain information that, according to their security level, or their qualification, must be protected with specific security measures, carry the corresponding marks, or metadata, that indicate the highest level of security of the information contained? Is the level of qualification indicated in the documents and records of the information security management system applied to the information system? Is there a standard, or precise instructions, on how to evaluate and qualify the information, so that it agrees with the marking of the media?",Cisco,Spanish ENS (EN)
CCF 67,"Cloud Asset Labeling: Systems assets are labelled in accordance with Systems standards, and have designated owners.",mp.if.7,Registration of entry and exit of equipment,Cisco,Spanish ENS (EN)
CCF 67,"Cloud Asset Labeling: Systems assets are labelled in accordance with Systems standards, and have designated owners.",op.pl.1,"Risk analysis. Is there a documented risk analysis, the last iteration of which was carried out on an appropriate date?. Have relevant changes been detected in the information system that have required a new iteration of the risk analysis to be carried out before one year has passed since the previous one? Is there a Safety Committee minute approving the latest iteration of the risk analysis, the safeguards used to mitigate risks deemed unacceptable, as well as the resulting residual risks? Have the essential assets (services and information they handle) been identified, as well as the rest of the most relevant assets of the information system? Have the most likely threats to the information system and its most relevant assets been identified? Have safeguards been determined that can mitigate potential threats to the information system? Have the main residual risks that remain after the application of safeguards been identified and assessed? Has a risk treatment plan been defined to mitigate risks?",Cisco,Spanish ENS (EN)
CCF 76,"Customer Incident System: An [organization] has a support system to manage customer issues including system information on failures, incidents, concerns, and other complaints.",op.mon.2,"Metrics system. Taking into account the security category of the system, are the necessary data collected to know the degree of implementation of the security measures that are applicable and, where appropriate, in the case of organizations within the scope of the ENS to provide the annual report required by article 32 (INES Report)?",Cisco,Spanish ENS (EN)
CCF 76,"Customer Incident System: An [organization] has a support system to manage customer issues including system information on failures, incidents, concerns, and other complaints.",op.exp.7,"Incident management. Is there a comprehensive process in place to deal with incidents that may impact system security?. Is there a comprehensive process in place to address incidents that may impact system security, including reporting of security events and weaknesses, detailing classification criteria and notification escalation? Does the management of incidents that affect personal data take into account the provisions of the RGPD and LO 3/2018 (LOPDGDD), especially its first additional provision, as well as the rest of the applicable regulations, without prejudice to the requirements established in RD 311/2022, of May 3?",Cisco,Spanish ENS (EN)
CCF 76,"Customer Incident System: An [organization] has a support system to manage customer issues including system information on failures, incidents, concerns, and other complaints.",op.exp.9,"Incident management log. Is there a process of drawing conclusions and learning from the recorded security incidents?. Are initial, intermediate and final reports, emergency actions and system modifications derived from an incident recorded? Is evidence recorded that can be resolved in a jurisdictional setting, especially when the incident may lead to disciplinary actions on internal staff, on external suppliers or in the prosecution of crimes? As a result of the analysis of the incidents, are those events that should continue to be audited and the need to reduce or increase them reviewed? Is learning carried out, based on the analysis of the recorded incidents, that allows aspects to be improved in the security of the system to be revealed? To learn from incidents, are they recorded, indicating their specific typology and not just differentiating security incidents from non-security incidents?",Cisco,Spanish ENS (EN)
CCF 78,"Non-Production data: Data classified as Customer Data and any Personal Data attributable to the customer is prohibited from being used or stored in non-production [The Organization] or environments. If Customer Data must be used for staging and research environments, the customer data must be anonymized. If customer data cannot be anonymized, customers shall be notified of such use, and such environments must be protected in accordance with applicable policies and standards for such data.",mp.sw.2,"Acceptance and commissioning. Before going into production, is the correct functioning of the application and its security aspects checked?. Before applications go into production, are security acceptance criteria checked? Before the applications go into production, is it verified that the security of other components of the service does not deteriorate?. In the case of externally developed applications implemented locally (on-premise), does the provider provide sufficient evidence of the security of the application?. Does the provider that implements the solution provide a customized copy for the contracting client of the 'Secure system installation and configuration guide' manual aimed at administrators? Does the provider that implements the solution provide a customized copy for the contracting client of the 'Guide to safe use of the system' manual aimed at users? Does the supplier that implements the solution provide a customized copy for the contracting client of the manual 'Guide to the relationship between client and supplier' aimed at administrators?",Cisco,Spanish ENS (EN)
CCF 80,Retention and Disposal Policies: Formal retention and disposal procedures are in place to guide the secure retention and disposal of [The Organization] data.,mp.si.5,"Erasure and destruction. Is secure deletion or destruction of media after use guaranteed?. Are media that are going to be reused for other information, or released to another organization, subject to secure deletion of their content that does not allow their recovery? When the nature of the medium does not allow secure erasure before using it for another purpose, is it destroyed in such a way that it cannot be reused for another system? Is there a record with identification of the deleted or destroyed media, the tool and method used, who did it, etc.? If secure deletion and/or destruction of media is outsourced to a third party, has a service contract or agreement been signed outlining the security measures applied? If the secure deletion and/or destruction of media is outsourced to a third party, does this entity provide a certificate of deletion or secure destruction stating the references and serial numbers of the media treated?",Cisco,Spanish ENS (EN)
CCF 81,"Electronic Media Handling: Electronic media containing confidential information is purged or destroyed in accordance with best practices, and certificates of destruction are issued for each device destroyed.",mp.si.5,"Erasure and destruction. Is secure deletion or destruction of media after use guaranteed?. Are media that are going to be reused for other information, or released to another organization, subject to secure deletion of their content that does not allow their recovery? When the nature of the medium does not allow secure erasure before using it for another purpose, is it destroyed in such a way that it cannot be reused for another system? Is there a record with identification of the deleted or destroyed media, the tool and method used, who did it, etc.? If secure deletion and/or destruction of media is outsourced to a third party, has a service contract or agreement been signed outlining the security measures applied? If the secure deletion and/or destruction of media is outsourced to a third party, does this entity provide a certificate of deletion or secure destruction stating the references and serial numbers of the media treated?",Cisco,Spanish ENS (EN)
CCF 82,Customer data removal: Customer data containing confidential and personal information is purged or removed from the application environment (including backups and data shared with other Offer/Product) upon customer request according to [The Organization] policy and/or contractual obligations.,mp.si.5,"Erasure and destruction. Is secure deletion or destruction of media after use guaranteed?. Are media that are going to be reused for other information, or released to another organization, subject to secure deletion of their content that does not allow their recovery? When the nature of the medium does not allow secure erasure before using it for another purpose, is it destroyed in such a way that it cannot be reused for another system? Is there a record with identification of the deleted or destroyed media, the tool and method used, who did it, etc.? If secure deletion and/or destruction of media is outsourced to a third party, has a service contract or agreement been signed outlining the security measures applied? If the secure deletion and/or destruction of media is outsourced to a third party, does this entity provide a certificate of deletion or secure destruction stating the references and serial numbers of the media treated?",Cisco,Spanish ENS (EN)
CCF 83,Customer Retention and Disposal Policies: Formal retention and disposal procedures are in place to guide the secure retention and disposal of customer and personal data.,mp.si.5,"Erasure and destruction. Is secure deletion or destruction of media after use guaranteed?. Are media that are going to be reused for other information, or released to another organization, subject to secure deletion of their content that does not allow their recovery? When the nature of the medium does not allow secure erasure before using it for another purpose, is it destroyed in such a way that it cannot be reused for another system? Is there a record with identification of the deleted or destroyed media, the tool and method used, who did it, etc.? If secure deletion and/or destruction of media is outsourced to a third party, has a service contract or agreement been signed outlining the security measures applied? If the secure deletion and/or destruction of media is outsourced to a third party, does this entity provide a certificate of deletion or secure destruction stating the references and serial numbers of the media treated?",Cisco,Spanish ENS (EN)
CCF 89,"Key Management: Key management procedures are documented, reviewed at least annually, and define the following processes but not limited to:  -Prevent unauthorized substitution of cryptographic keys -Specify how to generate strong keys -Specify how to securely distribute keys -Requirements for cryptographic key changes for keys that have reached the end of their crypto period -Requirements for retirement or replacement (for example, archiving, destruction, and/or revocation) of keys as deemed necessary when the integrity of the key has been weakened -Store secret and private keys used to encrypt/decrypt data -Securely Store cryptographic keys in the fewest possible locations  Revision histories and review periods are defined within the documents themselves and [The Organization] Policy Governance Policy.",mp.com.2,"Confidentiality protection. Are virtual private networks used when communication runs over networks outside the security domain itself, so it must be encrypted?",Cisco,Spanish ENS (EN)
CCF 89,"Key Management: Key management procedures are documented, reviewed at least annually, and define the following processes but not limited to:  -Prevent unauthorized substitution of cryptographic keys -Specify how to generate strong keys -Specify how to securely distribute keys -Requirements for cryptographic key changes for keys that have reached the end of their crypto period -Requirements for retirement or replacement (for example, archiving, destruction, and/or revocation) of keys as deemed necessary when the integrity of the key has been weakened -Store secret and private keys used to encrypt/decrypt data -Securely Store cryptographic keys in the fewest possible locations  Revision histories and review periods are defined within the documents themselves and [The Organization] Policy Governance Policy.",op.acc.5,Authentication mechanisms (external users). Is the security of external user accounts and credentials maintained through access control mechanisms?,Cisco,Spanish ENS (EN)
CCF 89,"Key Management: Key management procedures are documented, reviewed at least annually, and define the following processes but not limited to:  -Prevent unauthorized substitution of cryptographic keys -Specify how to generate strong keys -Specify how to securely distribute keys -Requirements for cryptographic key changes for keys that have reached the end of their crypto period -Requirements for retirement or replacement (for example, archiving, destruction, and/or revocation) of keys as deemed necessary when the integrity of the key has been weakened -Store secret and private keys used to encrypt/decrypt data -Securely Store cryptographic keys in the fewest possible locations  Revision histories and review periods are defined within the documents themselves and [The Organization] Policy Governance Policy.",mp.com.3,"Protection of integrity and authenticity. Are mechanisms used to guarantee the authenticity and integrity of communications with the outside world?. In communications with points outside the security domain itself, is the authenticity of the other end of the communication channel ensured before exchanging information? Are active attacks prevented by guaranteeing that when they are detected, the procedures planned to deal with the incident will be activated? Are only those provided for in the regulations implementing the legal system used as identification and authentication mechanisms?",Cisco,Spanish ENS (EN)
CCF 89,"Key Management: Key management procedures are documented, reviewed at least annually, and define the following processes but not limited to:  -Prevent unauthorized substitution of cryptographic keys -Specify how to generate strong keys -Specify how to securely distribute keys -Requirements for cryptographic key changes for keys that have reached the end of their crypto period -Requirements for retirement or replacement (for example, archiving, destruction, and/or revocation) of keys as deemed necessary when the integrity of the key has been weakened -Store secret and private keys used to encrypt/decrypt data -Securely Store cryptographic keys in the fewest possible locations  Revision histories and review periods are defined within the documents themselves and [The Organization] Policy Governance Policy.",mp.si.4,"Transport. Is security guaranteed in the transport of information media?. Is there an input/output record that identifies the carrier delivering/receiving the support? If organization managers authorized to transport certain media are designated, do they have or is the corresponding authorization reflected in accordance with the means transported? Is there a routine procedure that matches departures with arrivals and raises the appropriate alarms when an incident is detected? Are cryptographic protection means used corresponding to the highest level of security of the information contained? If the transportation of media is outsourced to a third entity, has a service contract or agreement been signed stating the security measures applied? Are the supports transported in a security case, for example, closed with key-opening padlocks, which the carrier does not have?",Cisco,Spanish ENS (EN)
CCF 90,Public Key Certificates: [The Organization] issues public key certificates under an approved certificate authority or obtains public key certificates from an approved service provider.,mp.com.2,"Confidentiality protection. Are virtual private networks used when communication runs over networks outside the security domain itself, so it must be encrypted?",Cisco,Spanish ENS (EN)
CCF 90,Public Key Certificates: [The Organization] issues public key certificates under an approved certificate authority or obtains public key certificates from an approved service provider.,mp.com.3,"Protection of integrity and authenticity. Are mechanisms used to guarantee the authenticity and integrity of communications with the outside world?. In communications with points outside the security domain itself, is the authenticity of the other end of the communication channel ensured before exchanging information? Are active attacks prevented by guaranteeing that when they are detected, the procedures planned to deal with the incident will be activated? Are only those provided for in the regulations implementing the legal system used as identification and authentication mechanisms?",Cisco,Spanish ENS (EN)
CCF 90,Public Key Certificates: [The Organization] issues public key certificates under an approved certificate authority or obtains public key certificates from an approved service provider.,mp.si.4,"Transport. Is security guaranteed in the transport of information media?. Is there an input/output record that identifies the carrier delivering/receiving the support? If organization managers authorized to transport certain media are designated, do they have or is the corresponding authorization reflected in accordance with the means transported? Is there a routine procedure that matches departures with arrivals and raises the appropriate alarms when an incident is detected? Are cryptographic protection means used corresponding to the highest level of security of the information contained? If the transportation of media is outsourced to a third entity, has a service contract or agreement been signed stating the security measures applied? Are the supports transported in a security case, for example, closed with key-opening padlocks, which the carrier does not have?",Cisco,Spanish ENS (EN)
CCF 90,Public Key Certificates: [The Organization] issues public key certificates under an approved certificate authority or obtains public key certificates from an approved service provider.,op.acc.1,"ID. Is there access control comprising a set of preparatory and executive activities aimed at allowing or denying an entity, user or process access to a system resource to carry out any action?. If a unique identifier is used, are identification methods provided for in the applicable regulations used, including agreed key systems and any other that the administrations consider valid? Does each entity (entity, user or process) that accesses the system have a unique identifier that allows knowing the recipient and assigning the corresponding access rights? When the user has different roles in the system (as a citizen or end user, as an agency worker or as a systems administrator, for example), are they assigned unique identifiers for each profile, so that the corresponding activity records are collected based on the privileges corresponding to each profile in order to know the actions carried out? When the user leaves the organization, when the user ceases to perform the function for which the user account was required, or when the person who authorized it gives an order to the contrary, are user accounts immediately disabled/locked? Once an account is no longer necessary, is it retained disabled for a finite and determined period to meet the traceability needs of the records associated with it, before its deletion? In electronic communications, do the intervening parties identify with the planned mechanisms aligned with Regulation (EU) 910/2014 of the European Parliament and of the Council (eIDAS Regulation) and with Law 6/2020, of November 11, regulating certain aspects of electronic trust services?",Cisco,Spanish ENS (EN)
CCF 92,"Encrypted Media Devices: Portable and removable media devices are encrypted (as per the defined organization policies) or monitored when in use. For NIST, FedRAMP, and CMMC, FIPS 140-2 encryption method is used to protect data at rest and in transit.",mp.eq.3,"Protection of portable devices. Is a set of measures adopted to maintain the protection of portable equipment, especially those that leave the physical perimeter of the organization, at levels consistent with security requirements?. As a result of the measure [op.ext.1] on asset inventory, is an inventory of portable equipment kept along with an identification of the person responsible for it? Can regular verification be evidence that laptops are positively under the control of who they are assigned to? Have regulations been established for the use of portable equipment, as well as remote access through them? Has a security operating procedure been established to inform incident management of lost or stolen laptop equipment? In the event of theft, as long as the organization evaluates such convenient functionality based on risk, can the device be remotely wiped? When a laptop is connected remotely through networks that are not under the strict control of the organization, does the scope of operation of the system limit the information and services accessible to the essential minimum, requiring prior authorization from those responsible for the information and services affected? Are laptops prevented, as far as possible, from containing keys for remote access to the organization that are not essential?",Cisco,Spanish ENS (EN)
CCF 92,"Encrypted Media Devices: Portable and removable media devices are encrypted (as per the defined organization policies) or monitored when in use. For NIST, FedRAMP, and CMMC, FIPS 140-2 encryption method is used to protect data at rest and in transit.",mp.si.4,"Transport. Is security guaranteed in the transport of information media?. Is there an input/output record that identifies the carrier delivering/receiving the support? If organization managers authorized to transport certain media are designated, do they have or is the corresponding authorization reflected in accordance with the means transported? Is there a routine procedure that matches departures with arrivals and raises the appropriate alarms when an incident is detected? Are cryptographic protection means used corresponding to the highest level of security of the information contained? If the transportation of media is outsourced to a third entity, has a service contract or agreement been signed stating the security measures applied? Are the supports transported in a security case, for example, closed with key-opening padlocks, which the carrier does not have?",Cisco,Spanish ENS (EN)
CCF 92,"Encrypted Media Devices: Portable and removable media devices are encrypted (as per the defined organization policies) or monitored when in use. For NIST, FedRAMP, and CMMC, FIPS 140-2 encryption method is used to protect data at rest and in transit.",mp.com.2,"Confidentiality protection. Are virtual private networks used when communication runs over networks outside the security domain itself, so it must be encrypted?",Cisco,Spanish ENS (EN)
CCF 93,"Cryptographic Algorithm and Methods, Secure Data Transmission Protocols, Encryption at Rest: Approved cryptographic algorithms and methods are used for securing assets with confidential, personal, and sensitive data both at rest and in-transit over public networks. For NIST, FedRAMP, and CMMC, FIPS 140-2 Cryptography method is used to protect data at rest and in transit.",op.pl.2,"Security architecture. Are documentation and diagrams available in the area of ​​the information system, including physical facilities, equipment, communications and lines of defense?. Is documentation of the facilities available, including areas and access points? Is there documentation and diagrams of the lines of defense, interconnection points to other systems or other networks, including the Internet or public networks in general, firewalls, balancers, routers, network segmentation, etc.? For those who develop software (solutions with a certain complexity such as an ERP to manage town halls), are there diagrams with the structure of layers and modules of the solution, including the integration layers or interfaces to communicate with other solutions or elements, such as electronic signature, interoperability, etc.? Is there documentation of the user identification and authentication systems, including the use of agreed keys, passwords, identification cards, biometrics, or others of a similar nature, and the use of files or directories to authenticate the user and determine their access rights, including details of the access protocols used, such as, for example, LDAP?",Cisco,Spanish ENS (EN)
CCF 93,"Cryptographic Algorithm and Methods, Secure Data Transmission Protocols, Encryption at Rest: Approved cryptographic algorithms and methods are used for securing assets with confidential, personal, and sensitive data both at rest and in-transit over public networks. For NIST, FedRAMP, and CMMC, FIPS 140-2 Cryptography method is used to protect data at rest and in transit.",mp.com.2,"Confidentiality protection. Are virtual private networks used when communication runs over networks outside the security domain itself, so it must be encrypted?",Cisco,Spanish ENS (EN)
CCF 93,"Cryptographic Algorithm and Methods, Secure Data Transmission Protocols, Encryption at Rest: Approved cryptographic algorithms and methods are used for securing assets with confidential, personal, and sensitive data both at rest and in-transit over public networks. For NIST, FedRAMP, and CMMC, FIPS 140-2 Cryptography method is used to protect data at rest and in transit.",op.acc.5,Authentication mechanisms (external users). Is the security of external user accounts and credentials maintained through access control mechanisms?,Cisco,Spanish ENS (EN)
CCF 93,"Cryptographic Algorithm and Methods, Secure Data Transmission Protocols, Encryption at Rest: Approved cryptographic algorithms and methods are used for securing assets with confidential, personal, and sensitive data both at rest and in-transit over public networks. For NIST, FedRAMP, and CMMC, FIPS 140-2 Cryptography method is used to protect data at rest and in transit.",mp.si.2,Cryptography,Cisco,Spanish ENS (EN)
CCF 93,"Cryptographic Algorithm and Methods, Secure Data Transmission Protocols, Encryption at Rest: Approved cryptographic algorithms and methods are used for securing assets with confidential, personal, and sensitive data both at rest and in-transit over public networks. For NIST, FedRAMP, and CMMC, FIPS 140-2 Cryptography method is used to protect data at rest and in transit.",mp.com.3,"Protection of integrity and authenticity. Are mechanisms used to guarantee the authenticity and integrity of communications with the outside world?. In communications with points outside the security domain itself, is the authenticity of the other end of the communication channel ensured before exchanging information? Are active attacks prevented by guaranteeing that when they are detected, the procedures planned to deal with the incident will be activated? Are only those provided for in the regulations implementing the legal system used as identification and authentication mechanisms?",Cisco,Spanish ENS (EN)
CCF 93,"Cryptographic Algorithm and Methods, Secure Data Transmission Protocols, Encryption at Rest: Approved cryptographic algorithms and methods are used for securing assets with confidential, personal, and sensitive data both at rest and in-transit over public networks. For NIST, FedRAMP, and CMMC, FIPS 140-2 Cryptography method is used to protect data at rest and in transit.",mp.si.4,"Transport. Is security guaranteed in the transport of information media?. Is there an input/output record that identifies the carrier delivering/receiving the support? If organization managers authorized to transport certain media are designated, do they have or is the corresponding authorization reflected in accordance with the means transported? Is there a routine procedure that matches departures with arrivals and raises the appropriate alarms when an incident is detected? Are cryptographic protection means used corresponding to the highest level of security of the information contained? If the transportation of media is outsourced to a third entity, has a service contract or agreement been signed stating the security measures applied? Are the supports transported in a security case, for example, closed with key-opening padlocks, which the carrier does not have?",Cisco,Spanish ENS (EN)
CCF 93,"Cryptographic Algorithm and Methods, Secure Data Transmission Protocols, Encryption at Rest: Approved cryptographic algorithms and methods are used for securing assets with confidential, personal, and sensitive data both at rest and in-transit over public networks. For NIST, FedRAMP, and CMMC, FIPS 140-2 Cryptography method is used to protect data at rest and in transit.",op.acc.1,"ID. Is there access control comprising a set of preparatory and executive activities aimed at allowing or denying an entity, user or process access to a system resource to carry out any action?. If a unique identifier is used, are identification methods provided for in the applicable regulations used, including agreed key systems and any other that the administrations consider valid? Does each entity (entity, user or process) that accesses the system have a unique identifier that allows knowing the recipient and assigning the corresponding access rights? When the user has different roles in the system (as a citizen or end user, as an agency worker or as a systems administrator, for example), are they assigned unique identifiers for each profile, so that the corresponding activity records are collected based on the privileges corresponding to each profile in order to know the actions carried out? When the user leaves the organization, when the user ceases to perform the function for which the user account was required, or when the person who authorized it gives an order to the contrary, are user accounts immediately disabled/locked? Once an account is no longer necessary, is it retained disabled for a finite and determined period to meet the traceability needs of the records associated with it, before its deletion? In electronic communications, do the intervening parties identify with the planned mechanisms aligned with Regulation (EU) 910/2014 of the European Parliament and of the Council (eIDAS Regulation) and with Law 6/2020, of November 11, regulating certain aspects of electronic trust services?",Cisco,Spanish ENS (EN)
CCF 94,Cryptographic Algorithm and Methods: Access to the cryptographic keystores is limited to authorized personnel.,mp.si.2,Cryptography,Cisco,Spanish ENS (EN)
CCF 94,Cryptographic Algorithm and Methods: Access to the cryptographic keystores is limited to authorized personnel.,op.acc.5,Authentication mechanisms (external users). Is the security of external user accounts and credentials maintained through access control mechanisms?,Cisco,Spanish ENS (EN)
CCF 104,Network & System Hardening: Network and system hardening standards are documented and reviewed at least annually. These standards are deployed to all networks and production [The Organization]. Revision histories and review periods are defined within the documents themselves and the [The Organization] Policy Governance Policy.,op.pl.2,"Security architecture. Are documentation and diagrams available in the area of ​​the information system, including physical facilities, equipment, communications and lines of defense?. Is documentation of the facilities available, including areas and access points? Is there documentation and diagrams of the lines of defense, interconnection points to other systems or other networks, including the Internet or public networks in general, firewalls, balancers, routers, network segmentation, etc.? For those who develop software (solutions with a certain complexity such as an ERP to manage town halls), are there diagrams with the structure of layers and modules of the solution, including the integration layers or interfaces to communicate with other solutions or elements, such as electronic signature, interoperability, etc.? Is there documentation of the user identification and authentication systems, including the use of agreed keys, passwords, identification cards, biometrics, or others of a similar nature, and the use of files or directories to authenticate the user and determine their access rights, including details of the access protocols used, such as, for example, LDAP?",Cisco,Spanish ENS (EN)
CCF 104,Network & System Hardening: Network and system hardening standards are documented and reviewed at least annually. These standards are deployed to all networks and production [The Organization]. Revision histories and review periods are defined within the documents themselves and the [The Organization] Policy Governance Policy.,op.exp.2,"Security settings. Is a security configuration (bastioned) carried out on the equipment prior to putting it into production?. Have the equipment been configured, prior to its entry into operation, removing standard accounts and passwords? Have the equipment been configured, prior to its entry into operation, applying the 'minimum functionality' rule, that is, that the system provides the minimum functionality essential for the organization to achieve its objectives? Have the equipment been configured, prior to its entry into operation, so that the 'default security' rule is applied? Have virtual machines been configured and managed, prior to their entry into operation, in a manner equally secure as that used for physical machines?",Cisco,Spanish ENS (EN)
CCF 104,Network & System Hardening: Network and system hardening standards are documented and reviewed at least annually. These standards are deployed to all networks and production [The Organization]. Revision histories and review periods are defined within the documents themselves and the [The Organization] Policy Governance Policy.,op.exp.3,"Security configuration management. Is the configuration of system components managed on an ongoing basis?. Is the configuration of system components managed continuously, maintaining the 'minimum functionality' rule at all times? Is the configuration of system components managed continuously, maintaining the 'least privilege' rule at all times? Is the configuration of the system components managed continuously, so that the system adapts to possible new, previously authorized needs? Is the configuration of system components managed continuously, so that the system reacts to possible reported vulnerabilities? Is the configuration of system components managed continuously so that the system reacts to potential incidents? Are the configuration of system components managed on an ongoing basis, so that security settings can only be edited by appropriately authorized personnel?",Cisco,Spanish ENS (EN)
CCF 104,Network & System Hardening: Network and system hardening standards are documented and reviewed at least annually. These standards are deployed to all networks and production [The Organization]. Revision histories and review periods are defined within the documents themselves and the [The Organization] Policy Governance Policy.,mp.com.3,"Protection of integrity and authenticity. Are mechanisms used to guarantee the authenticity and integrity of communications with the outside world?. In communications with points outside the security domain itself, is the authenticity of the other end of the communication channel ensured before exchanging information? Are active attacks prevented by guaranteeing that when they are detected, the procedures planned to deal with the incident will be activated? Are only those provided for in the regulations implementing the legal system used as identification and authentication mechanisms?",Cisco,Spanish ENS (EN)
CCF 105,"Security Gateways: Network perimeter is controlled by security gateways. For cross-network access, the access authorization is based on security requirements of the cloud customers.",op.acc.6,"Authentication mechanisms (organization users). Are access control mechanisms implemented, aligned with the organization's employee/internal user registration and cancellation process?. Are credentials activated only when they are under the user's exclusive and effective control, or is a credential change forced upon first access? Before providing credentials to users, have they known and accepted the organization's security policy in the aspects that affect them? Does the user acknowledge that they have received the credentials and that they know and accept the obligations that their possession entails, in particular, the duty of diligent custody, protection of their confidentiality and immediate notification in the event of loss? Are credentials changed with the periodicity established by the organization's policy? Are credentials removed and disabled when the authenticating entity (person, computer, or process) terminates its relationship with the system? Are credentials disabled or regenerated when their loss or disclosure to unauthorized persons is detected or suspected? Are attacks that could reveal system information without actually accessing it being prevented? Is the information provided in the accesses restricted to the minimum essential? Is the number of allowed attempts limited, blocking the access opportunity once that number is exceeded, requiring the intervention of security administrators to reactivate the account? Does the system inform the user of their obligations immediately after gaining access?",Cisco,Spanish ENS (EN)
